signal_GHz,general_ideal__basic_p_s_i,general_ideal__basic_plus_p2,general_ideal__basic_plus_ps_pi,general_ideal__basic_plus_s2_i2,general_ideal__all_except_p2,general_ideal__all_except_ps_pi,general_ideal__all_except_s2_i2,general_ideal__all_8_modes,general__basic_p_s_i,general__basic_plus_p2,general__basic_plus_ps_pi,general__basic_plus_s2_i2,general__all_except_p2,general__all_except_ps_pi,general__all_except_s2_i2,general__all_8_modes
6.69999999999999,21.08037892064743,20.405045485145482,32.3065622203964,26.84189239434417,36.68233404345199,34.77907574254369,40.31895381400467,38.846000539542736,10.442410784548438,23.808921309869984,22.648427705026165,10.559914296476702,35.85703786800775,35.66546694141118,22.868408009023597,36.153895101829164
6.74999999999999,21.089386762410307,20.516840652495905,26.573257294757937,26.965423148391324,37.99599398413938,34.74779024270322,34.95173063576607,34.11922426354021,9.964267823561716,23.3747606518685,23.61037464475658,10.080546235058739,35.648064743873704,35.163223763416376,36.60867486782977,32.19490823648835
6.79999999999999,21.0369295558546,20.639313941752317,20.924730695415406,27.008507906576664,38.89058201826373,34.710096370554666,35.05956566524577,34.359989917446924,9.847596629335099,23.36469212003938,27.477429016439444,9.965424546020104,36.194386577555,35.06761666163178,39.17310213382654,34.094136512038
6.84999999999999,21.0423056046573,20.75552838989455,22.775295753827756,27.132640922948724,39.18737378388272,34.65965131584862,36.872370669007616,33.487133779696606,10.27544079482949,23.924673672078036,32.74317565893292,10.394395856051823,37.37382968478186,35.52983590085655,37.232856281850005,39.22879267455344
6.89999999999999,20.985239355080942,20.882594107617813,27.142933831529994,27.17402394952936,38.82393149133335,34.6039908143942,40.941778776340854,36.4145622832488,10.557124328088769,24.347953567019584,37.50399917965233,10.67727673570003,38.099932180637396,35.85102390273042,29.369572029933224,39.3976014537552
6.9499999999999895,20.987004953374836,21.003487759131175,29.165036914122858,27.297760181573345,38.040663134652654,34.53743359197053,41.28469805048209,37.879401105056324,10.227767274080025,24.090079422857077,40.68559764011123,10.345409417088634,37.67302680655986,35.501259080730975,21.016150888301787,37.94849796746295
6.999999999999989,20.92526778046789,21.135424726553683,28.908487927952095,27.34004282265953,36.94835619438477,34.46971633345378,38.726467092069406,38.44910752661028,9.8428935803984,23.79269072722908,42.39314658814574,9.958855755323524,36.924054724072114,35.107185603175694,16.391150772669462,36.13943181743189
7.049999999999989,20.92346039803784,21.261285448881555,26.34979631739067,27.466314800359974,35.51049187519229,34.394068927639076,35.42481281317551,38.93391365142895,10.003754787446148,24.058741704721555,42.95652097533469,10.118300081033025,36.79201062922165,35.26693272066124,17.64106590300769,35.43424557706079
7.099999999999989,20.857003603995075,21.39840221646439,22.72018357690118,27.526055177981835,34.38503464560651,34.33027637565209,35.63447463291914,38.34069133822796,10.449168176809646,24.650311099143913,42.276612274050024,10.56754550244168,36.977995021422096,35.74969726322244,25.850998474134407,35.73996236681244
7.149999999999989,20.85170361992936,21.52954539855099,29.269775691949857,27.668406277000813,36.26773836145227,34.265924735164994,37.99907664814811,37.3494629247059,10.479280855391691,24.77523905476729,39.880361844220424,10.601057012723267,36.68766126832207,35.77635701347226,29.585645147353553,35.11973226605829
7.199999999999989,20.7805183726893,21.672179862276067,37.00078257087309,27.738357252494584,38.934230954020414,34.223311488924466,39.08498759800747,36.24540812497636,10.033346694097538,24.424662642505766,35.597148586108,10.157731171559902,35.933670520401996,35.339499325179546,31.22308238396165,32.47783749836315
7.2499999999999885,20.771810805414752,21.80895717558819,39.54405516989294,27.893847988441685,40.14700078265791,34.19228343376744,38.51438683549918,35.26021463758639,9.845401378761881,24.34054586782716,33.01054401869788,9.96377516334452,35.91799258249467,35.174125982941206,32.40456754901509,30.597139492379334
7.299999999999988,20.695889340238782,21.957485162115397,34.02604126246263,27.973410399705987,38.20062531432898,34.193187775957426,37.55288789751232,34.79746967512639,10.15350122351804,24.81704268137825,38.577875461013676,10.26206035455395,37.36113592994891,35.57595128867653,33.622224951725045,31.258052516697962
