signal_GHz,general_ideal__basic_p_s_i,general_ideal__basic_plus_p2,general_ideal__basic_plus_ps_pi,general_ideal__basic_plus_s2_i2,general_ideal__all_except_p2,general_ideal__all_except_ps_pi,general_ideal__all_except_s2_i2,general_ideal__all_8_modes,general__basic_p_s_i,general__basic_plus_p2,general__basic_plus_ps_pi,general__basic_plus_s2_i2,general__all_except_p2,general__all_except_ps_pi,general__all_except_s2_i2,general__all_8_modes
4.0,6.55746592780036,29.194773245056787,25.09325595389637,6.5779192927774925,37.08361873019114,35.008074587137635,0.33228257785822823,0.3393792868507196,0.11740642649670245,0.07391732202412087,26.645622814419312,0.06686502216451728,30.041798417929947,-0.0015527727414698655,30.496904005038378,31.838822697615544
4.05,6.541889555430864,29.27854609015544,28.181229564168074,6.562779650178465,37.29543235853314,35.04005584785651,-0.22870082840001105,-0.22075678481043515,0.479742875573704,0.5480466924633404,27.109120770818592,0.423379307108254,30.469946748083384,0.4671770479585673,30.815989578790592,32.184787274565586
4.1,6.52833697063625,29.358996021751732,29.843681672849776,6.549473377774597,37.46506991461456,35.07303764025607,-0.8338923768301666,-0.8261825289099076,0.7827874770267147,0.9639597894690897,27.611592422799518,0.7208926083795653,30.93549535159109,0.878802893066407,31.14585582121755,32.515922531375466
4.1499999999999995,6.520387111854835,29.43338596608438,30.268330706131373,6.5415245849135,37.693315670241816,35.10422470322602,-1.3662609279278273,-1.3602266583682865,0.19117381009298762,0.475589907856597,27.14079741599268,0.12385750390274049,30.46853086247068,0.38677193783336755,30.520322288179663,31.901029115249276
4.199999999999999,6.510759670054553,29.50850463916954,31.42154767452257,6.531819711544329,38.0362815391201,35.13761633449553,-1.6738201085868893,-1.6708595128054964,-0.309025704612805,0.07531499879431808,26.68377494658356,-0.38157735689140104,30.04826033868482,-0.016340254522657444,29.924551297453988,31.320629373512475
4.249999999999999,6.494253603906878,29.58854726151248,34.66721185271784,6.515280341314044,38.50233680459165,35.176689075198766,-1.6102390054593365,-1.6108423991875107,0.0012767825412119639,0.49424206858906033,27.068876799626725,-0.07582481840010992,30.46001112977053,0.40141984321383084,30.160582281565198,31.557815344062135
4.299999999999999,6.47830581616733,29.667131680405028,38.946644505397416,6.4992399771135965,39.0502805107552,35.21730415775916,-1.1559620747104258,-1.1592038153875133,0.4095033184893735,1.0026524735104239,27.631485147262325,0.3288020358507894,31.016241447647236,0.9101906179658794,30.53105469859196,31.919303189721134
4.349999999999999,6.469883930533098,29.739098116182596,41.394318028168335,6.490604688636874,39.54799972657888,35.256262420106026,-0.4432333114357581,-0.44750478570644153,-0.06902145948640229,0.6159461647869979,27.315886741882828,-0.15241547022051943,30.699984425109143,0.5250367876911627,30.01423100931696,31.39622179396514
4.399999999999999,6.462498959029091,29.809851588629165,33.61205599792537,6.48312439485316,39.73497181977686,35.296655394641185,0.35872420204831346,0.354695857736289,-0.662105988240243,0.11705364205559712,26.838591891474838,-0.7463884288195823,30.25802640277027,0.029911829833085442,29.355943434625992,30.733415327048768
4.449999999999998,6.445850314128854,29.88696341430218,17.97039613894199,6.466863070992554,39.310548909543016,35.342789117299645,1.12168785351412,1.1185137710905635,-0.4504618116389996,0.42171379256991465,27.166381654699382,-0.5329158854596585,30.649071897260324,0.3412459448870063,29.497846115462735,30.859946030805553
