signal_GHz,candidate_1_gain_dB,candidate_2_gain_dB,candidate_3_gain_dB,candidate_4_gain_dB,candidate_5_gain_dB,candidate_6_gain_dB,candidate_7_gain_dB,candidate_8_gain_dB,candidate_9_gain_dB,candidate_10_gain_dB,candidate_11_gain_dB,candidate_12_gain_dB,candidate_13_gain_dB,candidate_14_gain_dB,candidate_15_gain_dB,candidate_16_gain_dB
4.0,31.12109393663347,26.779825943462168,33.001503074802805,39.088569603759936,33.256440705463575,29.504734242252013,36.637183835468704,33.131368245189925,35.47661937878454,38.340410668214176,39.26223749750132,39.07338799054192,37.956886829559274,35.37491877319516,34.19943081125293,34.78117797989319
4.05,31.179747152269684,26.682097997824595,35.14780953345573,37.274145683168655,32.906584600671096,33.45527793922169,33.843450308750576,33.907264842900105,38.83382613705573,38.82363107866583,36.56873034553551,38.79517460799764,32.99967521034979,35.47612406212197,34.48363369733064,31.351388657022035
4.1,31.09314766633136,26.486926830374312,35.08158219546453,36.504020081590085,33.012791067392236,27.340413330347054,32.591823679996025,33.51086243264723,41.08563532643267,25.211709894520315,34.907068650692736,37.403717194476954,32.090265325450105,35.984092602292044,34.58852716347429,22.981632203625992
4.1499999999999995,31.287626575515443,26.569700411532384,35.84819429528574,40.825584136882995,30.905932897603876,19.46504269433718,33.58203562809298,32.57066513756869,42.33070015990201,34.461964245721504,37.633409631595214,41.5550967463798,24.67553358522914,35.44857752240556,34.91282363941421,24.08127316857051
4.199999999999999,31.72602649321864,26.914291900166152,35.31616051462911,43.252492938289066,26.35577329894435,27.977052183225773,30.73043973246434,32.831290688637495,32.19679123958457,34.15443749631158,33.5741011828255,38.063937036119945,22.588587906517628,34.024665620585466,35.45021214017921,16.75606216105756
4.249999999999999,32.01200055417854,27.208280767771505,35.56614112963703,37.119536191031685,30.16375750957819,28.786835155898473,37.13678020545577,36.56744737119771,41.36688862696068,36.50582358216412,39.43700537592725,37.19003507422812,29.509539379145448,33.54429828551189,35.630254773259935,8.577998958340633
4.299999999999999,31.756897116920783,27.096700225447318,36.42153349400162,39.96564314524402,27.19501587451951,19.810315873525735,35.37969873879459,37.06307539128156,41.17948285837312,38.759217385117715,36.551770941546,33.70961490073323,31.698631228176254,33.155834900068186,35.58891726461475,24.58193133569324
4.349999999999999,31.461261989599492,26.96823984987273,33.348444787558165,38.024923167709666,27.30840659196481,29.57941651165485,37.225308369232046,38.99345350557023,31.7384614469011,38.202577485004895,35.933814699057514,37.7408036252828,31.53194010183938,32.821890993418904,35.8144593797855,20.561333524221794
4.399999999999999,31.45293292166567,27.28185637710286,28.23618899872028,38.98876341395625,31.272076835857682,32.89386325473567,36.03077019690329,39.258445751696264,37.81654325185782,35.22472245628461,37.28585163912177,40.712353586386165,30.9653396336331,33.352854378637396,36.54530503441257,21.08833593715632
4.449999999999998,31.740481438048363,27.99063791986142,36.94896994733634,44.012067975862486,33.00711305474245,36.33625741438718,34.62771959933771,33.08260060677987,38.368121528680625,40.28998717986167,28.997818632903808,40.116050625588926,34.50132911125345,33.576338316813406,37.019121163337026,32.52723744847964
