pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
13-3-13,900,52.2,11.999999999999996,0.00045,0.00021999999999999998,"[4.0, 8.0]",39.81893137129476,7.5,34.5392016333975,36.47921084727439,11.694639387105,4.110110678326576,1.0,1.0,1.0,"[(6.5, 7.5)]",1.5,True,28.12429198418976,39.81893137129476,False
13-3-13,2200,127.6,13.399999999999991,0.00045,0.00029,"[4.0, 8.0]",37.48022005672301,5.0,33.187882404439605,35.012389049944446,11.703673282552742,4.2784319040805405,1.0,1.0,1.0,"[(4.0, 4.0), (5.0, 5.0), (6.0, 6.0), (7.0, 7.5)]",2.5,True,25.77654677417027,37.48022005672301,False
13-3-13,1600,92.8,12.199999999999996,0.00045,0.00021999999999999998,"[4.0, 8.0]",38.764307885907826,7.5,33.56675407049184,33.88190204533294,11.73632702214007,3.444234549123544,1.0,1.0,1.0,"[(4.5, 4.5), (7.5, 7.5)]",1.0,True,27.027980863767755,38.764307885907826,False
13-3-13,1600,92.8,13.199999999999992,0.00035,0.00021999999999999998,"[4.0, 8.0]",31.30647839477667,7.0,25.277799321275964,23.960003567251086,11.810565298912543,4.092681365943302,1.0,1.0,0.8888888888888888,"[(5.0, 5.0), (6.5, 7.0)]",1.5,True,19.495913095864125,31.30647839477667,False
13-3-13,1200,69.6,11.799999999999997,0.00045,0.00029,"[4.0, 8.0]",43.53636191537612,6.5,37.25270303900222,36.945755061368494,11.918866132969743,4.245349734759437,1.0,1.0,1.0,"[(6.5, 6.5), (7.5, 8.0)]",1.5,True,31.617495782406376,43.53636191537612,False
13-3-13,1200,69.6,11.2,0.00035,0.00029,"[4.0, 8.0]",41.949305014971536,8.0,36.90612978443922,37.70625554252808,11.926069652406067,3.2287308174338176,1.0,1.0,1.0,"[(5.0, 5.0), (6.5, 6.5), (8.0, 8.0)]",1.5,True,30.02323536256547,41.949305014971536,False
13-3-13,2200,127.6,12.199999999999996,0.00035,0.00029,"[4.0, 8.0]",41.36581312007026,7.5,34.81718472124694,33.45588224009759,12.41906586127891,3.75043678234601,1.0,1.0,1.0,"[(7.5, 7.5)]",0.5,True,28.946747258791348,41.36581312007026,False
13-3-13,2200,127.6,11.2,0.00035,0.00029,"[4.0, 8.0]",44.97032665687195,4.0,39.97298102185035,40.246777498298954,12.637759755702447,4.076415097104363,1.0,1.0,1.0,"[(4.0, 4.0), (5.0, 5.0), (6.5, 7.0)]",2.0,True,32.3325669011695,44.97032665687195,False
13-3-13,1200,69.6,12.399999999999995,0.00045,0.00021999999999999998,"[4.0, 8.0]",34.51043051365653,7.5,28.667460196142112,30.038046304611825,12.807209449572131,4.732554725982892,1.0,1.0,1.0,"[(5.0, 5.0), (7.5, 8.0)]",1.5,True,21.7032210640844,34.51043051365653,False
13-3-13,1200,69.6,12.999999999999993,0.00025,0.00021999999999999998,"[4.0, 8.0]",38.08000573520482,7.0,30.77621090109359,27.831499963605687,12.823885143332383,4.730203271052606,1.0,1.0,1.0,"[(7.0, 7.5)]",1.0,True,25.25612059187244,38.08000573520482,False
13-3-13,1200,69.6,12.399999999999995,0.00035,0.00029,"[4.0, 8.0]",39.98646471627204,6.5,33.46737868251396,34.983061324604506,13.055157656740384,4.323317216254109,1.0,1.0,1.0,"[(6.0, 6.5), (7.5, 7.5)]",1.5,True,26.931307059531655,39.98646471627204,False
13-3-13,900,52.2,11.2,0.00035,0.00029,"[4.0, 8.0]",41.54576894713899,8.0,32.90200636204411,31.433842925042356,13.090978077148144,4.091674563041169,1.0,1.0,1.0,"[(8.0, 8.0)]",0.5,True,28.454790869990845,41.54576894713899,False
13-3-13,900,52.2,12.399999999999995,0.00045,0.00021999999999999998,"[4.0, 8.0]",34.82202035350587,6.5,28.40542494530986,27.605136912739535,13.136616809757385,4.867381504073616,1.0,1.0,1.0,"[(5.5, 7.0)]",2.0,True,21.685403543748485,34.82202035350587,False
13-3-13,2200,127.6,11.599999999999998,0.00045,0.00015,"[4.0, 8.0]",31.663378931493156,7.5,25.09302264899704,24.865570756455313,13.144575958114558,3.6527487388230857,1.0,1.0,0.8888888888888888,"[(6.0, 6.0), (7.5, 7.5)]",1.0,True,18.518802973378598,31.663378931493156,False
13-3-13,1200,69.6,13.399999999999991,0.00045,0.00029,"[4.0, 8.0]",35.39556974471868,5.5,30.836282724028095,31.29565904041209,13.238655340633095,4.093886085295533,1.0,1.0,1.0,"[(4.5, 4.5), (5.5, 6.5)]",2.0,True,22.156914404085583,35.39556974471868,False
13-3-13,1600,92.8,11.2,0.00045,0.00021999999999999998,"[4.0, 8.0]",44.369313565670005,4.0,36.29390312776505,35.393010931199655,13.246808614091336,4.256450803422553,1.0,1.0,1.0,"[(4.0, 4.0)]",0.5,True,31.12250495157867,44.369313565670005,False
13-3-13,1600,92.8,11.399999999999999,0.00045,0.00029,"[4.0, 8.0]",49.17491711279872,4.5,39.71170960688801,38.63155822202859,13.56286706923877,3.8720772982795415,1.0,1.0,1.0,"[(4.5, 4.5)]",0.5,True,35.61205004355995,49.17491711279872,False
13-3-13,1600,92.8,11.599999999999998,0.00045,0.00021999999999999998,"[4.0, 8.0]",40.988214943616875,6.0,35.09086622731871,37.71928646501864,13.65284442283351,4.767118065288186,1.0,1.0,1.0,"[(4.0, 4.0), (5.5, 6.0), (8.0, 8.0)]",2.0,True,27.335370520783364,40.988214943616875,False
13-3-13,2200,127.6,11.0,0.00045,0.00021999999999999998,"[4.0, 8.0]",39.99724211965242,5.5,35.04940316351255,37.3219770028274,13.70869759235952,4.618044337630686,1.0,1.0,1.0,"[(5.5, 7.0), (8.0, 8.0)]",2.5,True,26.2885445272929,39.99724211965242,False
13-3-13,2200,127.6,11.599999999999998,0.00035,0.00029,"[4.0, 8.0]",42.27536869535272,5.0,35.85446803247513,36.033088543011644,13.739737851805284,4.915348890827231,1.0,1.0,1.0,"[(5.0, 5.0), (7.0, 7.5)]",1.5,True,28.535630843547434,42.27536869535272,False
13-3-13,1600,92.8,11.599999999999998,0.00045,0.00029,"[4.0, 8.0]",45.62887248895373,7.0,40.12248001494337,39.47982710533612,13.92674932864983,3.8368555252885495,1.0,1.0,1.0,"[(5.0, 5.0), (7.0, 7.0)]",1.0,True,31.702123160303902,45.62887248895373,False
