pump_GHz,mean_abs_mismatch_rad_per_mm,minimum_mismatch_rad_per_mm,maximum_mismatch_rad_per_mm,peak_to_peak_mismatch_rad_per_mm
11.0,0.20272340474310688,0.173774433250788,0.2127236651284079,0.038949231877619894
11.02,0.20434438362736587,0.17558170857246935,0.21430155727723843,0.03871984870476908
11.04,0.20596536251162487,0.17738898389414892,0.2158794494260654,0.038490465531916485
11.059999999999999,0.2075835671334359,0.17919625921583737,0.21745734157490304,0.03826108235906567
11.079999999999998,0.2091989974927844,0.18100353453751694,0.21903523372373357,0.03803169918621663
11.099999999999998,0.2108144278521326,0.1828108098591983,0.22061312587256054,0.03780231601336226
11.119999999999997,0.2125052071202508,0.1846930030427405,0.22227213004426005,0.03757912700151955
11.139999999999997,0.21419598638836937,0.1865751962262827,0.223931134215956,0.037355937989673293
11.159999999999997,0.2158839223349999,0.1884573894098267,0.22559013838765551,0.03713274897782881
11.179999999999996,0.21756901496014255,0.19033958259336892,0.22724914255935147,0.03690955996598255
11.199999999999996,0.21925410758528527,0.19222177577691113,0.22890814673105098,0.036686370954139846
11.219999999999995,0.22102141339290252,0.19418560802906804,0.23064272313285272,0.03645711510378469
11.239999999999995,0.2227887192005126,0.1961494402812196,0.23237729953464736,0.03622785925342775
11.259999999999994,0.22455311187379587,0.19811327253337652,0.23411187593645266,0.035998603403076146
11.279999999999994,0.22631459141273816,0.20007710478552632,0.2358464523382473,0.03576934755272099
11.299999999999994,0.22807607095168744,0.202040937037685,0.23758102874004905,0.03554009170236405
11.319999999999993,0.2299277156313501,0.2040942916030204,0.23941182120549698,0.03531752960247658
11.339999999999993,0.23177936031101987,0.2061476461683629,0.241242613670952,0.035094967502589114
11.359999999999992,0.2336280208486635,0.2082010007336983,0.2430734061364035,0.0348724054027052
11.379999999999992,0.23547369724429545,0.2102543552990408,0.24490419860185852,0.03464984330281773
11.399999999999991,0.23731937363992012,0.2123077098643762,0.24673499106730645,0.03442728120293026
11.419999999999991,0.23926448113131585,0.21445970961653238,0.24865862051449739,0.03419891089796501
11.43999999999999,0.2412095886227117,0.2166117093686868,0.25058224996169187,0.03397054059300508
11.45999999999999,0.24315164027602643,0.2187637091208341,0.2525058794088757,0.033742170288041606
11.47999999999999,0.24509063609127443,0.2209157088729885,0.25442950885606663,0.03351379998307813
11.49999999999999,0.2470296319065224,0.2230677086251429,0.2563531383032611,0.033285429678118206
11.519999999999989,0.2490788771289408,0.22532911009395384,0.2583933638037621,0.033064253709808256
11.539999999999988,0.2511281223513522,0.2275905115627559,0.2604335893042595,0.032843077741503635
11.559999999999988,0.25317423866018657,0.22985191303156505,0.2624738148047605,0.03262190177319546
11.579999999999988,0.2552172260554297,0.23211331450036887,0.2645140403052544,0.03240072580488551
11.599999999999987,0.2572602134506804,0.23437471596917803,0.2665542658057589,0.03217954983658089
11.619999999999987,0.2594262302435303,0.23675818294009154,0.2687109137870678,0.03195273084697625
11.639999999999986,0.26159224703638073,0.23914164991100328,0.2708675617683731,0.03172591185736984
11.659999999999986,0.26375506082782324,0.2415251168819168,0.273024209749682,0.0314990928677652
11.679999999999986,0.26591467161785765,0.24390858385282854,0.2751808577309909,0.03127227387816234
11.699999999999985,0.26807428240789277,0.24629205082374206,0.27733750571229976,0.0310454548885577
11.719999999999985,0.2703720463436528,0.24881266155857062,0.27963895922965065,0.030826297671080027
11.739999999999984,0.2726698102794133,0.25133327229340097,0.2819404127470051,0.03060714045360413
11.759999999999984,0.2749642953148963,0.2538538830282224,0.28424186626435244,0.03038798323613001
11.779999999999983,0.2772555014501162,0.256374493763051,0.2865433197817069,0.030168826018655892
11.799999999999983,0.2795467075853365,0.25889510449788133,0.28884477329906133,0.029949668801179996
11.819999999999983,0.2819944160235073,0.2615711132208247,0.29129614605665566,0.029725032835830945
11.839999999999982,0.284442124461678,0.2642471219437681,0.29374751881425,0.029500396870481893
11.859999999999982,0.2868864768580001,0.26692313066671325,0.2961988915718443,0.029275760905131065
11.879999999999981,0.28932747321247365,0.26959913938965663,0.29865026432943864,0.029051124939782014
11.89999999999998,0.29176846956694746,0.2722751481126018,0.30110163708703297,0.028826488974431186
11.91999999999998,0.2943877920266302,0.2751282698856272,0.30373830657442014,0.028610036688792917
11.93999999999998,0.2970071144863195,0.27798139165865976,0.30637497606181796,0.0283935844031582
11.95999999999998,0.29962300215024995,0.2808345134316834,0.3090116455492087,0.02817713211752526
11.979999999999979,0.30223545501843485,0.28368763520471596,0.3116483150366065,0.027960679831890545
11.999999999999979,0.30484790788661265,0.2865407569777396,0.3142849845239972,0.027744227546257605
12.019999999999978,0.3076656041122593,0.28902837361126643,0.31712035627359114,0.02809198266232471
12.039999999999978,0.3104833003379049,0.2915159902447968,0.3199557280231815,0.02843973777838471
12.059999999999977,0.3132974813269484,0.2940036068783307,0.32279109977278253,0.028787492894451816
12.079999999999977,0.3161081470793748,0.2964912235118575,0.3256264715223729,0.02913524801051537
12.099999999999977,0.3189188128318008,0.29897884014538434,0.32846184327196326,0.02948300312657892
12.119999999999976,0.32196793947489816,0.3016902416947893,0.33154297771604746,0.029852736021258153
12.139999999999976,0.32501706611799486,0.3044016432441943,0.3346241121601281,0.03022246891593383
12.159999999999975,0.32806259525828557,0.30711304479359214,0.3377052466042052,0.030592201810613062
12.179999999999975,0.33110452689578473,0.3098244463429971,0.34078638104828585,0.03096193470528874
12.199999999999974,0.33414645853328323,0.3125358478924021,0.3438675154923665,0.03133166759996442
12.219999999999974,0.33746838262413364,0.3155121506736087,0.34722213169089144,0.03170998101728273
12.239999999999974,0.34079030671499055,0.31848845345482246,0.35057674788941995,0.032088294434597486
12.259999999999973,0.3441085488588685,0.32146475623603266,0.353931364087952,0.03246660785191935
12.279999999999973,0.3474231090557609,0.3244410590172393,0.35728598028647696,0.03284492126923766
12.299999999999972,0.35073766925265965,0.32741736179845304,0.36064059648500546,0.033223234686552416
12.319999999999972,0.3543849968486131,0.3307109814234934,0.3643356291571642,0.0336246477336708
12.339999999999971,0.35803232444456645,0.3340046010485338,0.3680306618293194,0.03402606078078563
12.359999999999971,0.3616758839873895,0.3372982206735742,0.3717256945014782,0.03442747382790401
12.37999999999997,0.3653156754770901,0.34059184029862166,0.37542072717364405,0.03482888687502239
12.39999999999997,0.36895546696678355,0.34388545992366204,0.37911575984579926,0.03523029992213722
12.41999999999997,0.37299609203303813,0.34756394468971763,0.38320515981734715,0.03564121512762952
12.43999999999997,0.37703671709929376,0.3512424294557732,0.38729455978889504,0.03605213033312182
12.459999999999969,0.3810734851478552,0.3549209142218359,0.39138395976044293,0.03646304553860702
12.479999999999968,0.3851063961787237,0.3585993989878915,0.3954733597319873,0.03687396074409577
12.499999999999968,0.3891393072095913,0.3622778837539471,0.39956275970353516,0.03728487594958807
12.519999999999968,0.39366282627801064,0.36643059374758025,0.4041507829585882,0.03772018921100795
12.539999999999967,0.3981863453464298,0.3705833037412063,0.4087388062136412,0.03815550247243493
12.559999999999967,0.40270591627634267,0.37473601373483945,0.4133268294686978,0.038590815733858364
12.579999999999966,0.40722153906773517,0.3788887237284655,0.41791485272375084,0.03902612899528535
12.599999999999966,0.4117371618591342,0.38304143372209865,0.422502875978811,0.03946144225671233
