supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
900,61.2,13.100000000000005,0.000225,0.00017999999999999998,"[4.0, 8.0]",32.967409086605095,4.1,31.601516761824552,31.579943640905807,2.6667332437314997,0.6748725293369632,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.300675842873595,32.967409086605095,True
900,61.2,13.250000000000007,0.00019999999999999998,0.00025,"[4.0, 8.0]",33.72100861220629,4.1,32.48099376926507,32.4731503508059,2.6796707695919366,0.591053855167182,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.041337842614354,33.72100861220629,True
900,61.2,13.200000000000006,0.00019999999999999998,0.00031999999999999997,"[4.0, 8.0]",34.31727776609002,6.0999999999999925,33.202803753271276,33.36857440072088,2.7020027141646246,0.626026204939728,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.615275051925398,34.31727776609002,True
900,61.2,13.050000000000004,0.00025,0.00015,"[4.0, 8.0]",32.73271349440966,7.999999999999986,31.412492730595197,31.491568744915668,2.7098473369270835,0.6580820245625221,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.022866157482575,32.73271349440966,True
900,61.2,12.8,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",33.927158995919804,7.999999999999986,32.42112739434067,32.551688232832724,2.725553780993618,0.6508688581138213,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.201605214926186,33.927158995919804,True
900,61.2,11.0,0.00025,0.00031999999999999997,"[4.0, 8.0]",39.299006627510764,5.699999999999994,38.21493342651192,38.33051382989628,2.7287943158632686,0.715425360053631,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,36.570212311647495,39.299006627510764,True
900,61.2,13.000000000000004,0.00025,0.00015,"[4.0, 8.0]",34.14299352600954,7.999999999999986,32.71913720331813,32.81092480516315,2.732575583471032,0.5965955224151712,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.41041794253851,34.14299352600954,True
900,61.2,12.950000000000003,0.000225,0.00017999999999999998,"[4.0, 8.0]",36.32835358073177,7.999999999999986,34.92960758606237,35.07978683765303,2.7395503142936946,0.6121929295438825,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.58880326643808,36.32835358073177,True
900,61.2,13.000000000000004,0.00019999999999999998,0.00017999999999999998,"[4.0, 8.0]",29.018524263588056,4.1,27.488048612319762,27.4142299618337,2.744766975265893,0.6914946000467771,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,26.273757288322162,29.018524263588056,True
900,61.2,12.7,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",34.45321394551974,7.999999999999986,32.949897300794625,32.895111860983015,2.7457513292734177,0.7394079624177942,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.707462616246325,34.45321394551974,True
900,61.2,12.950000000000003,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",31.75611905973137,7.999999999999986,30.375337542012453,30.533314769516497,2.802074300914928,0.6357044536401188,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.95404475881644,31.75611905973137,True
900,61.2,12.75,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",34.28917918308637,7.999999999999986,32.765260042162566,32.791638186883645,2.8031906287610475,0.7027949033536862,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.48598855432532,34.28917918308637,True
900,61.2,12.900000000000002,0.00019999999999999998,0.00015,"[4.0, 8.0]",26.51009143933715,4.1,24.910557874779247,24.80954945223751,2.808374533881967,0.7205487615918783,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,23.701716905455182,26.51009143933715,True
900,61.2,12.900000000000002,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",32.87942765943284,7.999999999999986,31.430104404365824,31.586698752945686,2.8103755172734637,0.6000955620768165,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.06905214215938,32.87942765943284,True
900,61.2,11.05,0.00025,0.00025,"[4.0, 8.0]",23.741451855140046,7.999999999999986,22.270105756047442,22.207364926415227,2.8135871395755174,0.8297251788679815,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,20.927864715564528,23.741451855140046,True
900,61.2,13.250000000000007,0.00019999999999999998,0.00031999999999999997,"[4.0, 8.0]",34.11451096780483,6.0999999999999925,32.64559130908589,32.7494922210471,2.8317860725885993,0.6134197365721047,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.282724895216234,34.11451096780483,True
900,61.2,12.850000000000001,0.00027499999999999996,0.00011999999999999999,"[4.0, 8.0]",33.602933907321294,7.999999999999986,32.10506740640233,32.329586531800125,2.833367355604782,0.624505381766535,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,30.769566551716512,33.602933907321294,True
