signal_GHz,p_minus_s_i,p_s_minus_ps,p_i_minus_pi,2p_minus_p2,2s_minus_s2,2i_minus_i2,ps_minus_i_s2,pi_minus_s_i2,p2_minus_s2_i2
5.949999999999993,0.6391298039771995,0.01666278134185295,0.12367381637404251,-1.3826211512207864,-0.33350676076896596,-0.3328991705306428,0.2889602618663806,0.1825568170725142,1.9944748278755766
5.999999999999993,0.6388429464853663,0.008875058948087933,0.13118356185927438,-1.3826211512207864,0.05372088104281525,-0.31200598501016086,0.6836887685800902,0.19565339961592765,2.4020219402241736
6.049999999999993,0.6384736642172789,0.0009097338631164353,0.13857853483999205,-1.3826211512207864,0.4410415017692959,-0.2934063766906955,1.0786054321234653,0.20648875268659828,2.8072036047339446
6.0999999999999925,0.6381043819492018,-0.0070555912218273065,0.14597350782068197,-1.3826211512207864,0.8283621224957627,-0.27675719646632485,1.4735220956667918,0.21537367766219506,3.210434841148628
6.149999999999992,0.6376523091368504,-0.01497286545422416,0.15340322049307853,-1.3826211512207864,1.2157788449272955,-0.2616703000622514,1.8684040195183702,0.22257878858152058,3.6120343143595317
6.199999999999992,0.6372002363245061,-0.02289013968663489,0.16083293316551672,-1.3826211512207864,1.2046552207735441,-0.2479665481598739,1.8647455967846782,0.22840075499911544,3.613710296483469
6.249999999999992,0.6366648990221608,-0.03099994451925825,0.16816623492307836,-1.3826211512207864,0.6910653315084989,-0.23538133571133352,1.3587301750499214,0.2331173283877594,3.1116349450622733
6.299999999999992,0.6361295617198226,-0.039109749351895484,0.17549953668064694,-1.3826211512207864,0.5000880855914602,-0.22382320256320726,1.1753273966631783,0.23680682247597534,2.9311451576886847
6.349999999999992,0.6355104841190596,-0.04716826856482337,0.18286529311693778,-1.3826211512207864,0.38366197328338486,-0.21309795155207562,1.0663407259672644,0.2395472394500428,2.824206141190215
6.3999999999999915,0.6348914065183037,-0.055226787777737374,0.19023104955323555,-1.3826211512207864,0.30185824294787916,-0.20316406987651303,0.9919764372439271,0.24149628708855508,2.7510981373287597
6.449999999999991,0.6341879064181501,-0.063493137550788,0.1975211143417574,-1.3826211512207864,0.2399236064288407,-0.19387028725129096,0.9376046503977788,0.2427965048250949,2.6970502832346366
6.499999999999991,0.6334844063179933,-0.07175948732383863,0.20481117913030006,-1.3826211512207864,0.19056784366349583,-0.18520505764305084,0.8958117373053311,0.24346816954464584,2.654952749877218
6.549999999999991,0.6326957605570227,-0.07997094870355881,0.21213150118630508,-1.3826211512207864,0.1498949840347194,-0.1770450135263335,0.862561693295294,0.24351924584437717,2.6208626428432176
6.599999999999991,0.6319071147960452,-0.0881824100832651,0.21945182324233092,-1.3826211512207864,0.11535321919375896,-0.1693971916040954,0.8354427440730727,0.24305809994962235,2.5923914084025403
6.649999999999991,0.6310325409345057,-0.0966177478415875,0.22672012401822594,-1.3826211512207864,0.08546683609166744,-0.16215704349552273,0.813117124867764,0.24215537342076043,2.567996025685942
6.69999999999999,0.630157967072973,-0.10505308559990989,0.2339884247940932,-1.3826211512207864,0.059036815197879844,-0.15534333191374178,0.7942478678707593,0.24082621036513457,2.546630568650871
6.74999999999999,0.6291964476925691,-0.11342958979472517,0.24128483752537677,-1.3826211512207864,0.035411062924955994,-0.1488652007995972,0.7780371004122502,0.23904640936759508,2.5275599087312832
6.79999999999999,0.6282349283121685,-0.12180609398956821,0.2485812502566534,-1.3826211512207864,0.013908631648712477,-0.14274870042157994,0.7639496539504562,0.2369049776339352,2.510250939072256
6.84999999999999,0.627185459285251,-0.1304235453679914,0.25585332534294736,-1.3826211512207864,-0.005770953803586887,-0.13691324565500568,0.7518380508496486,0.234418888287298,2.4943078703326957
6.89999999999999,0.626135990258337,-0.1390409967464007,0.2631254004292552,-1.3826211512207864,-0.024073427415720328,-0.13138935704021248,0.7411035595890139,0.23162123278886587,2.479430347281528
6.9499999999999895,0.6249973863057048,-0.14759522911343692,0.2704233914298665,-1.3826211512207864,-0.04112519827784156,-0.12610439780045418,0.7314674171413003,0.22846959707538417,2.4653863277539005
6.999999999999989,0.623858782353083,-0.15614946148045927,0.2777213824304847,-1.3826211512207864,-0.057253139343092785,-0.12109161894732073,0.7227551044904496,0.2250457809752776,2.451993957636539
7.049999999999989,0.6226297288045233,-0.16496315314799836,0.28502851339966967,-1.3826211512207864,-0.07217220766939786,-0.11628477566028722,0.7154206742831237,0.22131643974456633,2.439423625500148
7.099999999999989,0.6214006752559633,-0.17377684481553746,0.29233564436884074,-1.3826211512207864,-0.08709127599571681,-0.11171855831942218,0.708086244075784,0.21734647256770045,2.426612667417574
7.149999999999989,0.620079702086062,-0.18252235931587313,0.2996665177921465,-1.3826211512207864,-0.1008200012472052,-0.10733197405608103,0.7017820601547333,0.21308121023783794,2.4146285800896243
7.199999999999989,0.6187587289161623,-0.1912678738162088,0.3069973912154661,-1.3826211512207864,-0.11454872649870745,-0.1031603010947027,0.695477876233662,0.20860103660599524,2.402429581459701
7.2499999999999885,0.6173442301131392,-0.20029325480255822,0.3143781214190733,-1.3826211512207864,-0.12741763642279413,-0.09914719327954596,0.6902198484928929,0.20381891541451647,2.3907447817447247
7.299999999999988,0.6159297313101161,-0.20931863578889376,0.3217588516226874,-1.3826211512207864,-0.1402865463468808,-0.0953277416137939,0.6849618207521238,0.1988431380736365,2.378866325880344
7.349999999999988,0.6144198750171643,-0.21827018596255743,0.329161108503534,-1.3826211512207864,-0.15253096953447842,-0.09164957994211784,0.6801590914452399,0.19360918657151602,2.367280351778519
7.399999999999988,0.6129100187242109,-0.22722173613620722,0.33656336538438747,-1.3826211512207864,-0.16477539272207603,-0.08814721706353404,0.675356362138349,0.18819943627629288,2.3555185788835984
7.449999999999988,0.6113027727755755,-0.2364760249367881,0.34406679692815245,-1.3826211512207864,-0.17656776391234558,-0.08477202633994443,0.6712110338000232,0.18246394950747688,2.3438869065196473
7.499999999999988,0.6096955268269366,-0.24573031373736898,0.35157022847191743,-1.3826211512207864,-0.18836013510260124,-0.08155753444267014,0.6670657054617044,0.17656776391234905,2.3320945353293885
7.549999999999987,0.6079887725201852,-0.25490425312478526,0.35909281896064765,-1.3826211512207864,-0.19983024901505664,-0.07845871309250518,0.6630627766299052,0.17043724046703415,2.320309734153595
7.599999999999987,0.6062820182134304,-0.2640781925122154,0.36661540944937093,-1.3826211512207864,-0.21130036292749815,-0.07550755336772907,0.6590598477981408,0.16415905539632694,2.30837727135242
7.649999999999987,0.6044732761956613,-0.2735809213949697,0.37430503791460734,-1.3826211512207864,-0.22254797708730345,-0.07266225567920809,0.6555062205033311,0.15750598260184587,2.2963574708455976
7.699999999999987,0.6026645341778991,-0.2830836502777101,0.3819946663798299,-1.3826211512207864,-0.23379559124712956,-0.06995331232509394,0.6519525932084866,0.15071655547297877,2.2842013160043613
7.749999999999987,0.6007511798109093,-0.2924984797639252,0.389701007797727,-1.3826211512207864,-0.2448987518194265,-0.06734221711478944,0.6483509077554115,0.14370795489839286,2.271882541908389
7.7999999999999865,0.5988378254439229,-0.30191330925014026,0.3974073492156241,-1.3826211512207864,-0.2560019123917512,-0.06485755992726924,0.6447492223023155,0.1365729163010261,2.2594373297896118
7.849999999999986,0.596816844868845,-0.31168656616954726,0.4053675577229063,-1.3826211512207864,-0.2670233938866923,-0.062463903983924624,0.6414800171517034,0.12898538316201413,2.2467675430878598
7.899999999999986,0.5947958642937602,-0.32145982308896814,0.4133277662301746,-1.3826211512207864,-0.27804487538161254,-0.060187915167524836,0.6382108120011123,0.12128018289606426,2.2339800892591697
7.949999999999986,0.5926639256295749,-0.33113625193365026,0.4213021047518445,-1.3826211512207864,-0.28903504119708046,-0.05799722461377263,0.6347651363661431,0.11336459626395956,2.2209167366690834
7.999999999999986,0.5905319869653897,-0.34081268077834626,0.4292764432735213,-1.3826211512207864,-0.30002520701254143,-0.05591631084669174,0.6313194607312014,0.10533923284518007,2.2077436072923327
