pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_qualified
13.03,0.00027499999999999996,0.00037,"[4.0, 8.0]",41.79890287888034,7.999999999999986,38.78827819678368,38.05979306776863,4.387682196991463,1.4204898099737,1.0,1.0,1.0,"[(6.499999999999991, 7.999999999999986)]",1.5499999999999945,True,37.41122068188888,41.79890287888034,False
13.04,0.00027499999999999996,0.00037,"[4.0, 8.0]",41.589882688105575,7.999999999999986,39.357430324248,38.83540027392346,3.4063243196046784,1.2002427589258409,1.0,1.0,1.0,"[(5.799999999999994, 7.999999999999986)]",2.249999999999992,True,38.1835583685009,41.589882688105575,False
13.049999999999999,0.00027499999999999996,0.00037,"[4.0, 8.0]",41.19410120093859,7.699999999999987,39.70038653400183,39.45469387619739,2.7220118266422872,0.9676231719132845,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,38.4720893742963,41.19410120093859,True
13.059999999999999,0.00027499999999999996,0.00037,"[4.0, 8.0]",40.62850444105736,7.299999999999988,39.69529768573662,39.81659188438596,2.487639918531748,0.7389022632063408,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,38.14086452252561,40.62850444105736,True
13.069999999999999,0.00027499999999999996,0.00037,"[4.0, 8.0]",39.87087359989519,6.79999999999999,39.117531814029824,39.297590024485565,2.5958755857255156,0.6836353438954836,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,37.274998014169675,39.87087359989519,True
13.079999999999998,0.00027499999999999996,0.00037,"[4.0, 8.0]",38.95518640755463,6.349999999999992,38.136408223219384,38.38160374745971,2.846118400664672,0.7720318042633144,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,36.109068006889956,38.95518640755463,True
13.089999999999998,0.00027499999999999996,0.00037,"[4.0, 8.0]",37.4666393940783,6.149999999999992,36.488468639166925,36.78487695243878,3.127570015127553,0.9134702717438695,1.0,1.0,1.0,"[(4.05, 7.949999999999986)]",3.949999999999986,True,34.33906937895075,37.4666393940783,False
13.099999999999998,0.00027499999999999996,0.00037,"[4.0, 8.0]",34.960689257788175,6.0999999999999925,33.84813695016155,34.18693806638594,3.607209894959766,1.0446162241215047,1.0,1.0,1.0,"[(4.1, 7.7999999999999865)]",3.7499999999999867,True,31.35347936282841,34.960689257788175,False
13.02,0.000285,0.00034999999999999994,"[4.0, 8.0]",39.77086785712596,6.74999999999999,39.042063720674896,39.222608272297215,2.4365837283247345,0.6513142948991201,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,37.33428412880122,39.77086785712596,True
13.03,0.000285,0.00034999999999999994,"[4.0, 8.0]",38.894840131447474,6.299999999999992,38.1142781005352,38.35583428893265,2.6228848025009412,0.7324141120754091,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,36.27195532894653,38.894840131447474,True
13.04,0.000285,0.00034999999999999994,"[4.0, 8.0]",37.862858200490265,6.199999999999992,36.96590906369415,37.24384943994413,2.842573321955541,0.8402637104536592,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,35.020284878534724,37.862858200490265,True
