pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db
13.299999999999997,0.00039999999999999996,0.00028,"[4.0, 8.0]",5.0786942189531326,4.5,3.769033798449241,4.058483197643662,3.4285828023890335,1.0905888528980359,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,1.650111416564099,5.0786942189531326
13.299999999999997,0.00035,0.00033,"[4.0, 8.0]",5.579093185521241,5.5,3.999685353970866,4.417414567171504,4.134759472670179,1.2906949826372103,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,1.4443337128510616,5.579093185521241
13.199999999999998,0.00035,0.00028,"[4.0, 8.0]",5.784722367057311,4.0,3.4331469174041795,3.4087391321267524,4.775345639060319,1.5101597429814613,0.0,0.0,0.0,"[(4.0, 4.5), (5.5, 6.5), (7.5, 7.5)]",3.0,True,1.0093767279969925,5.784722367057311
13.299999999999997,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",4.704443224005944,4.5,2.9523999011165656,3.0640571148836693,3.860501878673737,1.16916602101911,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,0.843941345332207,4.704443224005944
13.199999999999998,0.00025,0.00033,"[4.0, 8.0]",8.52473438717663,4.0,4.581668088272632,4.345284187737436,7.887568631896617,2.143013059874352,0.0,0.0,0.0,"[(4.0, 4.5)]",1.0,True,0.6371657552800145,8.52473438717663
13.299999999999997,0.00035,0.00022999999999999998,"[4.0, 8.0]",4.557742174511446,4.5,2.729388290520926,2.7905198455615294,4.000450148862029,1.2186298329262595,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,0.5572920256494176,4.557742174511446
13.299999999999997,0.0003,0.00022999999999999998,"[4.0, 8.0]",4.326590536123847,4.5,2.4998962377099874,2.4950533107428265,4.0123012907626965,1.2421580116396722,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,0.31428924536115077,4.326590536123847
13.299999999999997,0.00025,0.00022999999999999998,"[4.0, 8.0]",4.066959952396898,4.5,2.3058679325463998,2.2633061223583115,3.912802476129481,1.2418007746687691,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,0.154157476267417,4.066959952396898
13.199999999999998,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",3.881588115927789,4.0,1.7515785997543245,1.5611943611374186,4.339495623802286,1.3989051616102597,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,-0.457907507874497,3.881588115927789
13.199999999999998,0.00025,0.00028,"[4.0, 8.0]",4.806190966715443,4.0,1.6191970031337553,1.1997937372170484,5.371985914784502,1.6166146517255993,0.0,0.0,0.0,"[(4.0, 4.5), (5.5, 5.5)]",1.5,True,-0.5657949480690592,4.806190966715443
13.199999999999998,0.0003,0.00028,"[4.0, 8.0]",5.598153628475538,4.0,2.5496548216617323,2.3596528137839696,6.1792633728652016,1.8025991187967159,0.0,0.0,0.0,"[(4.0, 4.5), (5.5, 5.5), (7.5, 7.5)]",2.0,True,-0.5811097443896635,5.598153628475538
13.299999999999997,0.00039999999999999996,0.00017999999999999998,"[4.0, 8.0]",3.109457520100898,4.5,1.4523176708933514,1.4205059729077023,3.7074865579836103,1.1498437132857429,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,-0.5980290378827126,3.109457520100898
13.299999999999997,0.00035,0.00017999999999999998,"[4.0, 8.0]",2.733603056621006,4.5,1.185040800187646,1.1587181059989982,3.512734907575469,1.1115722095272635,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,-0.7791318509544627,2.733603056621006
13.299999999999997,0.0003,0.00017999999999999998,"[4.0, 8.0]",2.3853912380873994,4.0,0.9593018575493502,0.9279931813050081,3.261483857100398,1.0517634526931248,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,-0.8760926190129987,2.3853912380873994
13.299999999999997,0.00025,0.00017999999999999998,"[4.0, 8.0]",2.1575749380256912,4.0,0.7832240557926844,0.7346143268748013,3.063044264974009,0.9783675483078718,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,-0.9054693269483178,2.1575749380256912
13.199999999999998,0.00025,0.00017999999999999998,"[4.0, 8.0]",1.0018468963402725,4.5,-0.035065332669031966,0.047189494891944496,1.9243637070184594,0.6194332095584475,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-0.9225168106781869,1.0018468963402725
13.199999999999998,0.00025,0.00022999999999999998,"[4.0, 8.0]",1.4445249034486243,4.0,0.15797729764572704,0.21421552055445997,2.3963100827876307,0.7659436667555531,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-0.9517851793390064,1.4445249034486243
13.399999999999997,0.00025,0.00017999999999999998,"[4.0, 8.0]",0.6143131417679963,4.5,-0.13891468275389007,-0.015290482793424057,1.7139020835773184,0.5642801945927818,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.099588941809322,0.6143131417679963
13.399999999999997,0.00039999999999999996,0.00033,"[4.0, 8.0]",1.7379097343722696,4.5,0.5543999145067255,0.5805852102076546,2.84350758762138,0.8372783438551574,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.1055978532491102,1.7379097343722696
13.399999999999997,0.0003,0.00017999999999999998,"[4.0, 8.0]",0.6290257797812515,4.5,-0.16017845829311994,-0.015527562011502773,1.825908511810594,0.5845117625741723,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.1968827320293425,0.6290257797812515
13.199999999999998,0.0003,0.00017999999999999998,"[4.0, 8.0]",1.1178161001213098,4.5,-0.014059218859849867,0.10730761041077674,2.326596006683978,0.7220641061264811,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.2087799065626683,1.1178161001213098
13.399999999999997,0.00025,0.00022999999999999998,"[4.0, 8.0]",0.6680512176486408,4.5,-0.15440490585131894,0.008379945193971635,1.926715974746398,0.6041649921641827,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.2586647570977572,0.6680512176486408
13.399999999999997,0.00035,0.00017999999999999998,"[4.0, 8.0]",0.6513785587521946,4.5,-0.17496167448850222,-0.00990756804652618,1.9366625577685022,0.606289471297629,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.2852839990163076,0.6513785587521946
13.399999999999997,0.00035,0.00033,"[4.0, 8.0]",1.4419077722188425,4.5,0.2929111857885618,0.3544108333023067,2.785958257708439,0.818322290687662,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.3440504854895965,1.4419077722188425
13.399999999999997,0.00039999999999999996,0.00017999999999999998,"[4.0, 8.0]",0.6828085061071292,4.5,-0.18050902833621946,0.0035184861723096482,2.042009150082345,0.6285752186443226,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.3592006439752156,0.6828085061071292
13.299999999999997,0.00039999999999999996,0.00033,"[4.0, 8.0]",3.641655074445538,5.5,1.8261485901263426,2.3402448638740934,5.008133298691746,1.4551771815612304,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,-1.3664782242462086,3.641655074445538
13.399999999999997,0.0003,0.00022999999999999998,"[4.0, 8.0]",0.7127929225550704,4.5,-0.16268281818402336,0.02808736592508347,2.0805628915574266,0.6367369488749801,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.367769969002356,0.7127929225550704
13.399999999999997,0.00025,0.00028,"[4.0, 8.0]",0.7833020185335365,4.5,-0.12843405467304161,0.08071392720592732,2.186867437753026,0.6606832604165469,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4035654192194897,0.7833020185335365
13.399999999999997,0.00039999999999999996,0.00028,"[4.0, 8.0]",1.205273941412472,4.5,0.11716246920841566,0.24682018496821728,2.6235148736855907,0.7737215942787797,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4182409322731186,1.205273941412472
13.399999999999997,0.00035,0.00022999999999999998,"[4.0, 8.0]",0.7774220372046957,4.5,-0.14958265962464867,0.06592005617796075,2.2208962984676814,0.6690787592144309,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4434742612629858,0.7774220372046957
13.399999999999997,0.0003,0.00033,"[4.0, 8.0]",1.19172092143656,4.5,0.0976809948546433,0.21788721840311098,2.6688659521594085,0.783833162208164,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4771450307228484,1.19172092143656
13.399999999999997,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",0.8637169746324826,4.5,-0.11103625908901722,0.1251471361619397,2.342473847982925,0.699131626039861,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4787568733504424,0.8637169746324826
13.399999999999997,0.0003,0.00028,"[4.0, 8.0]",0.8866834182710642,4.5,-0.09291128455095604,0.14822211095362572,2.3688454719474987,0.7048401408845335,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4821620536764344,0.8866834182710642
13.399999999999997,0.00035,0.00028,"[4.0, 8.0]",1.0277001562761159,4.5,-0.011697833090613056,0.16973468424291063,2.515675827940006,0.7433868915734935,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.48797567166389,1.0277001562761159
13.399999999999997,0.00025,0.00033,"[4.0, 8.0]",0.9960017414356342,4.5,-0.024040008517550455,0.17784722841977652,2.4874975384654165,0.7345516986475968,0.0,0.0,0.0,"[(4.0, 8.0)]",4.5,True,-1.4914957970297822,0.9960017414356342
13.199999999999998,0.00035,0.00022999999999999998,"[4.0, 8.0]",3.1533687578123635,4.0,0.9825588175652658,1.2109291471435288,4.877246357543056,1.4484496585871838,0.0,0.0,0.0,"[(4.0, 6.5), (7.5, 7.5)]",3.5,True,-1.723877599730693,3.1533687578123635
13.199999999999998,0.0003,0.00022999999999999998,"[4.0, 8.0]",2.215426501632167,4.0,0.38717355702389017,0.445778607757371,4.322859560373696,1.1979405783572403,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,-2.1074330587415293,2.215426501632167
13.199999999999998,0.00035,0.00017999999999999998,"[4.0, 8.0]",1.1414736097460745,4.0,-0.07764844415516617,-0.015404074410015673,3.655842982343897,1.025159594022155,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,-2.5143693725978227,1.1414736097460745
12.7,0.00035,0.00022999999999999998,"[4.0, 8.0]",3.1777910793123003,4.0,0.6311241949349077,0.3297693713745486,6.050742705948627,1.9348544564325334,0.0,0.0,0.0,"[(4.0, 4.5), (6.0, 6.5), (7.5, 7.5)]",2.5,True,-2.872951626636327,3.1777910793123003
13.199999999999998,0.00039999999999999996,0.00017999999999999998,"[4.0, 8.0]",1.394256980380778,4.0,-0.013271578729421208,0.26821305742194035,4.569967067044823,1.292812995811633,0.0,0.0,0.0,"[(4.0, 7.5)]",4.0,True,-3.1757100866640453,1.394256980380778
12.6,0.00035,0.00022999999999999998,"[4.0, 8.0]",1.1557781225428427,4.5,-0.8729034801081134,-0.8080123580139214,5.064741290278034,1.5820251833693244,0.0,0.0,0.0,"[(4.0, 6.0), (7.0, 7.5)]",3.5,True,-3.9089631677351915,1.1557781225428427
12.799999999999999,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",1.9111430106638705,4.0,-0.408476206670793,-0.6451642226807207,6.2921530029775585,2.0185235706307796,0.0,0.0,0.0,"[(4.0, 4.0), (5.5, 6.5), (8.0, 8.0)]",2.5,True,-4.381009992313688,1.9111430106638705
12.899999999999999,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",14.538216489613147,4.0,4.069720105517161,1.918197561184329,19.494282669150593,5.951926751061606,0.0,0.0,0.0,"[(4.0, 4.5)]",1.0,True,-4.956066179537447,14.538216489613147
13.099999999999998,0.00025,0.00017999999999999998,"[4.0, 8.0]",3.0011879323533037,4.0,-0.5050681353832349,-0.0656128180390607,9.068415306742976,2.366998152695452,0.0,0.0,0.0,"[(4.0, 4.5), (5.5, 6.0)]",2.0,True,-6.067227374389672,3.0011879323533037
12.899999999999999,0.00035,0.00022999999999999998,"[4.0, 8.0]",4.627376288325797,4.0,-0.8236838558244313,-0.8770989758999082,10.756977572772428,3.0093417512526095,0.0,0.0,0.0,"[(4.0, 4.5)]",1.0,True,-6.129601284446631,4.627376288325797
12.799999999999999,0.0003,0.00028,"[4.0, 8.0]",2.2742905297444866,4.5,-1.27135161215986,-0.4588635780910324,8.54969722385504,2.582760865536406,0.0,0.0,0.0,"[(4.0, 5.0), (6.5, 7.0)]",2.5,True,-6.275406694110552,2.2742905297444866
12.7,0.0003,0.00028,"[4.0, 8.0]",2.2463405569741717,4.0,-0.09218590099090197,1.051158845068119,8.679255712581273,2.5227647482273925,0.0,0.0,0.0,"[(4.0, 6.5)]",3.0,True,-6.432915155607101,2.2463405569741717
12.999999999999998,0.00039999999999999996,0.00028,"[4.0, 8.0]",4.908579146230971,4.0,-0.642807887176208,0.03129947591139886,12.020442977561487,3.2359392220134846,0.0,0.0,0.0,"[(4.0, 4.0), (5.5, 5.5)]",1.0,True,-7.111863831330515,4.908579146230971
12.799999999999999,0.00035,0.00022999999999999998,"[4.0, 8.0]",3.721653875209933,6.0,-0.29992932271176287,1.0813211281285708,11.270019294665584,3.272090107485625,0.0,0.0,0.0,"[(4.0, 4.5), (5.5, 6.5)]",2.5,True,-7.548365419455651,3.721653875209933
12.7,0.00039999999999999996,0.00022999999999999998,"[4.0, 8.0]",11.299425942626177,4.0,0.3640344572812487,-0.026949205393501926,19.38587657254773,5.244356299207267,0.0,0.0,0.0,"[(4.0, 4.0)]",0.5,True,-8.086450629921554,11.299425942626177
13.099999999999998,0.00039999999999999996,0.00033,"[4.0, 8.0]",3.4151776344365503,4.5,-3.3535579764709276,-2.997866169836685,15.725979911804544,4.822747981322605,0.0,0.0,0.0,"[(4.5, 4.5), (5.5, 5.5), (7.5, 7.5)]",1.5,True,-12.310802277367994,3.4151776344365503
