frequency_GHz,S11_13_3_13_dB,S21_13_3_13_dB,bloch_phase_13_3_13_rad_per_mm,group_delay_13_3_13_ps_per_mm,S11_16_2_16_dB,S21_16_2_16_dB,bloch_phase_16_2_16_rad_per_mm,group_delay_16_2_16_ps_per_mm,S11_15_4_15_dB,S21_15_4_15_dB,bloch_phase_15_4_15_rad_per_mm,group_delay_15_4_15_ps_per_mm
12.649999999999967,-24.90321909797716,-0.014092766410559822,49.11934745399415,656.5451991742049,-21.867452351617366,-0.028369545554251814,48.676406849115025,655.0120437426559,-16.431531775203037,-0.09995762631611033,48.33005374571488,818.0583359630626
12.699999999999966,-24.682371516798298,-0.014815625272017378,49.325503080497725,659.3423493923731,-21.662499918452944,-0.029713978101616127,48.8817526895316,649.583473870027,-16.294542692277734,-0.10314246823565028,48.58207607901219,774.6603861137163
12.749999999999964,-24.470761849992975,-0.015577919461953575,49.53362447020448,662.9428631727785,-21.467634827368556,-0.031116896538280203,49.0845521829957,646.2541169985597,-16.162326262915524,-0.10642684240031687,48.81678722132324,753.0211331690475
12.799999999999965,-24.25915218318765,-0.016340213651889826,49.741745859911255,666.5433769531846,-21.272769736284168,-0.03251981497494436,49.28735167645981,642.9247601270936,-16.03010983355331,-0.10971121656498366,49.05149836363428,731.3818802243927
12.849999999999966,-24.056049825461397,-0.017142734039411956,49.9524260254715,671.3209285732789,-21.087202081633716,-0.03397625325462102,49.488513723640956,640.7377512503216,-15.902479106080362,-0.1130764894402077,49.27632800969957,718.5134605200286
12.899999999999965,-23.85294746773516,-0.017945254426934086,50.16310619103174,676.0984801933739,-20.901634426983275,-0.03543269153429765,49.6896757708221,638.5507423735506,-15.77484837860742,-0.1164417623154317,49.50115765576484,705.6450408156711
12.949999999999964,-23.657754626014277,-0.01878163396989807,50.377231229167236,682.6879949960876,-20.724674841470677,-0.03694342480693862,49.88972698787796,637.043224623779,-15.651598532025282,-0.11989056193328568,49.719697864953275,697.2289273837528
12.999999999999964,-23.462561784293392,-0.01961801351286211,50.59135626730274,689.2775097988027,-20.547715255958078,-0.038454158079579685,50.08977820493383,635.5357068740078,-15.528348685443142,-0.12333936155113984,49.93823807414171,688.8128139518373
13.049999999999965,-23.274759052352795,-0.02050657545843905,50.810317061380964,698.8335609297156,-20.37876435162439,-0.040017179507777154,50.28904584943984,634.4600297920124,-15.409293059547139,-0.12686763502677506,50.1524917201552,682.9621902558687
13.099999999999964,-23.086956320412213,-0.021395137404015996,51.02927785545917,708.3896120606304,-20.209813447290713,-0.0415802009359746,50.48831349394584,633.3843527100173,-15.290237433651145,-0.13039590850241023,50.36674536616868,677.1115665599023
13.149999999999963,-22.90606229150096,-0.022326928167420552,51.25541138160675,723.2769801458786,-20.04833662060097,-0.04319313554313251,50.68701297531433,632.5975817599365,-15.175210386641348,-0.13399968501451012,50.577933464788245,672.8649473240256
13.199999999999964,-22.7251682625897,-0.02325871893082517,51.48154490775434,738.1643482311314,-19.886859793911224,-0.04480607015029051,50.88571245668283,631.8108108098558,-15.060183339631552,-0.1376034615266102,50.78912156340782,668.61832808815
13.249999999999964,-22.550721887849463,-0.024247765525469693,51.71921372031572,764.1854933139275,-19.732378619537403,-0.04646707885260043,51.08399141565411,631.2250460314415,-14.949026700808298,-0.14127805975109187,50.99803875030369,665.4359511309708
13.299999999999963,-22.37627551310924,-0.025236812120114218,51.956882532877096,790.2066383967308,-19.577897445163593,-0.04812808755491032,51.282270374625384,630.6392812530274,-14.837870061985054,-0.14495265797557347,51.20695593719957,662.2535741737926
13.349999999999962,-22.207905122343572,-0.02623706214101395,52.215715194316715,847.593425648366,-19.429977740009043,-0.04983422885992679,51.480233762264035,630.1978909772905,-14.730438779022164,-0.14869341377224166,51.41414494299128,659.8093665776798
13.399999999999963,-22.039534731577906,-0.02723731216191372,52.47454785575636,904.9802129000267,-19.282058034854494,-0.05154037016494335,51.67819714990269,629.7565007015537,-14.623007496059271,-0.15243416956891,51.621333948783,657.3651589815674
13.449999999999964,-21.87691818780206,-0.028273969848802784,52.78433103201489,1125.2550499912215,-19.140322596198803,-0.05328964577558394,51.875921441494924,629.4216455982436,-14.519161896557158,-0.1562372712638189,51.82717965382776,655.451351630896
13.499999999999963,-21.71430164402623,-0.029310627535691837,53.09411420827344,1345.5298870825304,-18.998587157543124,-0.05503892138622451,52.07364573308715,629.0867904949333,-14.41531629705505,-0.1600403729587277,52.03302535887251,653.5375442802251
13.549999999999962,-21.557027672370552,-0.030478135837064907,53.629752393703605,1099.012268141601,-18.86269127238914,-0.05682829478735095,52.27118832939277,628.8325238027027,-14.314929352066212,-0.16390059932358175,52.23780940341893,652.0159209626617
13.599999999999962,-21.39975370071487,-0.03164564413843812,54.16539057913395,852.4946492003147,-18.726795387235153,-0.05861766818847748,52.4687309256984,628.5782571104721,-14.214542407077372,-0.167760825688436,52.44259344796536,650.4942976450983
