signal_GHz,basic,basic_plus_s2,basic_plus_i2,all_except_s2_i2,all_except_i2,all_except_s2,all_8_modes
5.249999999999996,-0.42290343602162306,-0.423011339262194,-0.4224826858938182,28.28020147613725,28.678888804365478,28.731419927696695,28.56034695495488
5.299999999999995,-0.17205248006478652,-0.17264720128704228,-0.17138536696901085,28.509661468262593,28.53179879340828,28.869350707316496,28.047365646679296
5.349999999999995,0.46581001292111895,0.4626015429564389,0.4668046216704149,29.12454428901304,28.35250154538781,29.23950524387733,27.27058770757308
5.399999999999995,0.44632430109643606,0.4452828871705127,0.44758774221495046,29.05115039078303,26.65216430799811,28.80322024329615,24.74639769388475
5.449999999999995,-0.03632550211573743,-0.03783165480655529,-0.03511251946002438,28.523418146798946,23.117654507653363,28.025647770601466,19.71434404223145
5.499999999999995,-0.011467799630346961,-0.013403968968290079,-0.007241485844900607,28.613300855808102,21.91981780286305,27.822733309967,20.131195102151146
5.5499999999999945,0.5728936548095225,0.5617977086835941,0.5734275965425694,29.23874639920692,25.103204560003505,27.87440324776163,22.82242197817798
5.599999999999994,0.7070806010160127,0.7075546736603919,0.7080983794063798,29.615631546582144,27.501857729128368,27.716902715266603,25.65147392072135
5.649999999999994,0.24934623191780417,0.24998501501842763,0.25279506791574446,28.958086866030712,27.50240894982661,26.447626867732247,24.59872128495215
5.699999999999994,0.06918378821870848,0.06938736250518993,0.06912300375645515,28.772356017611056,27.995562280218845,27.006387049549048,25.71241071445657
5.749999999999994,0.5119434114042777,0.5104235336010559,0.5116442032502432,29.27188719434769,28.335000430114412,28.991440526045533,27.398208180352412
5.799999999999994,0.8184030890978132,0.814871214784162,0.8182828028784493,29.696533560851307,28.56228357120793,30.52815899363326,29.138930623851806
5.849999999999993,0.40123432252789526,0.3959902395894338,0.40125119470338005,29.309143551873426,28.381314302726125,30.704223257704424,29.509709940544745
5.899999999999993,0.022087744906291285,0.016480411238305348,0.021921829659201395,28.960532330530732,28.41931526168949,30.58761873130098,29.771143317219085
5.949999999999993,0.26760359367386977,0.2631550808830181,0.2675074052079763,29.288347801821896,29.050992347582966,30.96114277986199,30.500556170064684
5.999999999999993,0.676731876347537,0.6737410823021353,0.6768207305518987,29.836661483976915,29.787669976206086,31.466046244519926,31.249184858686473
6.049999999999993,0.4157240149821816,0.4138473187133841,0.41587740837274934,29.7027742648035,29.767796636205553,31.270886607652116,31.20874649481364
6.0999999999999925,-0.12538587638504103,-0.12646767425800204,-0.12529601469945015,29.2409367843196,29.38371725393103,30.750186626785418,30.79278495109046
6.149999999999992,-0.1245975072358303,-0.12493728159188151,-0.12459675958604444,29.3042160132828,29.53313177777161,30.753060108219845,30.895713144073582
6.199999999999992,0.32130806455495475,0.32118421629869076,0.32128561940171396,29.86293285079036,30.1880931817386,31.23939865292752,31.45941953494735
6.249999999999992,0.3447629409905684,0.3446450504490736,0.3448085696769294,30.037735447453557,30.4154811190045,31.34213070721614,31.59812633418269
6.299999999999992,-0.2267180112026189,-0.2268501398796265,-0.2265337654154896,29.591911209106264,30.005660623805127,30.83674406005722,31.119549649073047
6.349999999999992,-0.5099295611521749,-0.5100157916246197,-0.5095719778410845,29.414209905094154,29.855837544202405,30.60253425832086,30.906542542246576
6.3999999999999915,-0.17071933294391373,-0.17082713697223761,-0.17018627103303471,29.87111058262392,30.333956582207037,30.9996279193442,31.319980650740074
6.449999999999991,0.17052295921910668,0.1704175407385017,0.17121231066579232,30.35218418547338,30.83454203764662,31.423263485804583,31.75851803567046
6.499999999999991,-0.16697552093802012,-0.16706492620964433,-0.1661597083682504,30.161270978990153,30.66102367817177,31.18154981430647,31.53043741166172
6.549999999999991,-0.669160202189266,-0.6691324310392971,-0.6682521529609721,29.80686651713804,30.322257762059408,30.777796007955907,31.13821869841336
6.599999999999991,-0.6091131341657069,-0.6091551806258201,-0.6081566833407341,30.010501674243844,30.534038732304797,30.930090965168418,31.296654428567912
6.649999999999991,-0.1215799664894178,-0.1216100070568415,-0.1206097718703362,30.647056816878454,31.174883182613943,31.51241284594778,31.88267329026679
6.69999999999999,-0.011544573827787697,-0.011438771735471427,-0.0105709166406426,30.91550764474352,31.4495010465859,31.729911196254797,32.10528922525904
6.74999999999999,-0.48074960803304645,-0.48054775906293634,-0.47978139828026595,30.585573133918956,31.127836787757342,31.35668292823951,31.73874699805898
6.79999999999999,-0.7486854964051399,-0.7484967187887506,-0.7477407278296367,30.447774623997322,30.99268641032458,31.17262317748792,31.557134418614957
6.84999999999999,-0.4106998772966137,-0.41054260492109085,-0.40979735543144385,30.941741048824547,31.479868381186286,31.609553655105138,31.989709914656945
6.89999999999999,0.06392117881615181,0.06413518107836112,0.06477029235514745,31.579884212550112,32.10804197326751,32.18864557776555,32.56298409565507
6.9499999999999895,-0.03798719248771202,-0.037618957090335824,-0.03718784368233102,31.609981887210647,32.130228905624435,32.1662640315666,32.53704316769584
6.999999999999989,-0.45253626444930073,-0.4519994572600836,-0.4517747496836587,31.308624517952808,31.821456469960417,31.815789271431253,32.18352966461054
7.049999999999989,-0.4572895491769472,-0.45666587777031264,-0.4565675816469964,31.41086544739267,31.91314168696078,31.868280895835063,32.23137914867654
7.099999999999989,0.033054549239976465,0.033674834311244364,0.03373058011998001,31.99420455622471,32.478895461063985,32.39894248911262,32.753035237191355
7.149999999999989,0.39507936638342533,0.39567006384528935,0.3957136828479435,32.441169800403976,32.901666367762026,32.79155364497293,33.13215688473431
7.199999999999989,0.18430618955847067,0.18490974313191194,0.18490503834944788,32.288103980014526,32.72356814597061,32.5882538266184,32.915123982393965
7.2499999999999885,-0.08781587322404853,-0.08711169837857176,-0.08724888925008918,32.03089878758253,32.44091158404733,32.28443267640398,32.597949700121866
7.299999999999988,0.11806880764940393,0.11896029069114919,0.11860602471941303,32.23114732258021,32.610871781516046,32.439055538760236,32.73604083580512
7.349999999999988,0.6477447010091941,0.6488453510666812,0.6482506595141295,32.73046489989446,33.074986494463786,32.89608912517211,33.17337752385725
7.399999999999988,0.8495984346487913,0.8508447836208738,0.8500722299882318,32.83854082207427,33.14525216264093,32.96807677876014,33.22314381413147
7.449999999999988,0.5870177313699719,0.5883000676450613,0.587463360002487,32.41391548114017,32.68179360589096,32.51254939487872,32.74425070142227
7.499999999999988,0.453771622361904,0.45498980582458826,0.45418983225443305,32.06075782596532,32.28839895827651,32.13555125167603,32.34135388988926
7.549999999999987,0.7797463499402686,0.7808705478430416,0.7801362300435062,32.089303285799325,32.276370216864606,32.14798754070824,32.32568471380042
7.599999999999987,1.2418243750599525,1.2429264039953054,1.2421880547460458,32.15904952686901,32.30433206643876,32.206382216987784,32.353000465568144
7.649999999999987,1.2820353085646266,1.2832372442811482,1.2823740615751413,31.68422354722548,31.797106145488346,31.72859177490657,31.85043317651359
7.699999999999987,1.0191727742136556,1.0205874540398154,1.0194881387133634,30.77571874467674,30.854975769480554,30.821003063337066,30.913492973496922
7.749999999999987,0.9941407198865928,0.995793721446838,0.994434200230309,29.996069450036114,30.045298678775247,30.04414810742398,30.108522351310903
7.7999999999999865,1.3489470403806527,1.350725107440057,1.3492169962509073,29.47605064084665,29.501381964818997,29.528359525064314,29.568896000385042
7.849999999999986,1.701682635958551,1.703395441658331,1.7019290330145975,28.78463421594595,28.789682573044544,28.84008055037277,28.858871290375014
7.899999999999986,1.6299806212017791,1.6314652296687915,1.6302058667328883,27.49134693651106,27.479222156947337,27.546604299959387,27.545687529601768
7.949999999999986,1.3561325609484869,1.3573353938311143,1.356337528289768,25.824814462008177,25.800291008582242,25.876871196822343,25.860721206842175
7.999999999999986,1.358094232961169,1.3591438983419366,1.3582788085605069,24.250699864869517,24.217397412997773,24.297601902868227,24.270037817943468
