signal_GHz,p_minus_s_i,p_s_minus_ps,p_i_minus_pi,2p_minus_p2,2s_minus_s2,2i_minus_i2,ps_minus_i_s2,pi_minus_s_i2,p2_minus_s2_i2
4.0,0.681953766558524,1.0175767614251652,0.44389877727121774,-1.2626078127890017,-0.09821980992950896,0.5321232062725778,-0.43384280479615356,0.7701781955598841,3.0604187422491185
4.05,0.6833829551483838,1.009537057361773,0.4545583594483399,-1.2626078127890017,-0.10254279288629195,0.545177493466123,-0.4286968950996777,0.7740020891661634,3.072008423665604
4.1,0.6847475078606002,1.0014679695713804,0.4651351767798323,-1.2626078127890017,-0.10700781615375493,0.5586498291115238,-0.42372827786453515,0.7782621601922988,3.083744841467971
4.1499999999999995,0.68603023595026,0.9934292450686499,0.4756255761149547,-1.2626078127890017,-0.11149125710556429,0.5727038865246878,-0.41889026622395076,0.7831085463599827,3.095880914108645
4.199999999999999,0.6872736397095305,0.985381082015159,0.4860723996595734,-1.2626078127890017,-0.11621388741817062,0.5876732240834084,-0.4143213297237991,0.7888744641333656,3.1086144288733006
4.249999999999999,0.6885050259816567,0.9772348926033805,0.49647366921543035,-1.2626078127890017,-0.12132668706030941,0.6035070291348921,-0.4100565536820297,0.795538385901115,3.121798206826898
4.299999999999999,0.6896845433697757,0.9691585797455062,0.5068458653295776,-1.2626078127890017,-0.12667608421077642,0.620218293331247,-0.406150120586507,0.803056971371445,3.1355191086490235
4.349999999999999,0.6907788944362989,0.9612526259824145,0.5171432795053749,-1.2626078127890017,-0.13215094157608548,0.6377951885940397,-0.40262467312220107,0.8114308035249707,3.1498098486795536
4.399999999999999,0.6918228810143673,0.9534905649898895,0.5273576974448996,-1.2626078127890017,-0.13785033375403322,0.656393271530123,-0.3995180177295485,0.8208584550995837,3.164796512593826
4.449999999999998,0.6928666664414856,0.9456860288978158,0.537486277865401,-1.2626078127890017,-0.14392360072641025,0.6763230927356243,-0.39674296318274044,0.8317034813117019,3.180740637681187
