pump_GHz,mean_abs_mismatch_rad_per_mm,minimum_mismatch_rad_per_mm,maximum_mismatch_rad_per_mm,peak_to_peak_mismatch_rad_per_mm
11.579999999999988,0.3730867319045793,0.3266655744746174,0.3921508906528537,0.06548531617823627
11.599999999999987,0.3755277433065519,0.32931333480118674,0.39468412123153485,0.0653707864303481
11.619999999999987,0.37795459457941194,0.33197032695510664,0.3971875310977424,0.06521720414263577
11.639999999999986,0.3803814458522722,0.33462731910902654,0.3996909409639535,0.06506362185492698
11.659999999999986,0.382802338588759,0.3372843112629411,0.402194350830154,0.06491003956721286
11.679999999999986,0.38521727278888696,0.339941303416861,0.40469776069636154,0.06475645727950052
11.699999999999985,0.38763220698901535,0.3425982955707809,0.40720117056257266,0.06460287499179174
11.719999999999985,0.39002790255617587,0.345259136493306,0.4096979835290071,0.06443884703570113
11.739999999999984,0.3924235981233372,0.3479199774158328,0.41219479649544155,0.06427481907960875
11.759999999999984,0.39481290834446,0.35058081833835075,0.41469160946187245,0.0641107911235217
11.779999999999983,0.39719583321955904,0.3532416592608758,0.4171884224283069,0.06394676316743109
11.799999999999983,0.39957875809465865,0.35590250018340264,0.4196852353947449,0.06378273521134226
11.819999999999983,0.4019330932240499,0.35855744943968304,0.4221374488496288,0.06357999940994574
11.839999999999982,0.40428742835344217,0.3612123986959652,0.4245896623045162,0.063377263608551
11.859999999999982,0.4066349539995394,0.36386734795225273,0.4270418757594072,0.06317452780715449
11.879999999999981,0.4089756701623282,0.3665222972085349,0.42949408921429466,0.06297179200575975
11.89999999999998,0.4113163863251167,0.3691772464648171,0.43194630266917855,0.06276905620436146
11.91999999999998,0.4136337490443447,0.3718311299061483,0.43438952512084583,0.06255839521469753
11.93999999999998,0.41595111176357225,0.37448501334747775,0.4368327475725131,0.06234773422503537
11.95999999999998,0.4182612443417212,0.37713889678881607,0.43927597002418395,0.06213707323536788
11.979999999999979,0.4205641467787774,0.3797927802301473,0.44171919247585123,0.06192641224570394
11.999999999999979,0.4228670492158333,0.3824466636714767,0.44416241492751496,0.06171575125603823
12.019999999999978,0.42513745006016374,0.3838511749319409,0.4465567783682971,0.06270560343635623
