pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
15-4-15,900,61.2,12.799999999999994,0.00045,0.00029,"[4.0, 8.0]",25.396716922724742,5.0,8.17696294810658,1.1413149199858628,25.12354473490403,9.10096212574342,0.2222222222222222,0.2222222222222222,0.1111111111111111,"[(5.0, 5.0)]",0.5,True,0.2731721878207134,25.396716922724742,False
15-4-15,1200,81.6,12.399999999999995,0.00025,0.00029,"[4.0, 8.0]",29.98937370194237,8.0,8.464321400436393,5.7334964791022625,29.739064366076573,9.879489749770919,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(8.0, 8.0)]",0.5,True,0.25030933586579557,29.98937370194237,False
15-4-15,900,61.2,13.399999999999991,0.00035,0.00029,"[4.0, 8.0]",20.173639742445882,8.0,5.249316238519069,1.4485695870598176,19.984973495094778,7.955068292024724,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(5.5, 5.5), (8.0, 8.0)]",1.0,True,0.18866624735110374,20.173639742445882,False
15-4-15,900,61.2,12.399999999999995,0.00025,0.00029,"[4.0, 8.0]",26.71595425105768,6.5,6.807702374440335,0.5556187910040353,26.73185528376233,9.775075546962313,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(6.5, 6.5)]",0.5,True,-0.015901032704647343,26.71595425105768,False
15-4-15,1200,81.6,13.399999999999991,0.00045,0.00029,"[4.0, 8.0]",24.264531646582626,6.0,6.072531492964199,2.1719431830247555,24.293287035544424,8.819394737128867,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(6.0, 6.0)]",0.5,True,-0.028755388961799636,24.264531646582626,False
15-4-15,1600,108.8,12.599999999999994,0.00045,0.00021999999999999998,"[4.0, 8.0]",26.850564304057336,7.5,9.181508456908169,8.07420359460674,26.951312834491752,8.891322344126545,0.3333333333333333,0.2222222222222222,0.1111111111111111,"[(7.5, 7.5)]",0.5,True,-0.10074853043441423,26.850564304057336,False
15-4-15,900,61.2,12.399999999999995,0.00035,0.00021999999999999998,"[4.0, 8.0]",25.328941355723185,6.5,6.534507255283348,0.5842944189705253,25.472392653454673,10.036492372762657,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(6.0, 6.5)]",1.0,True,-0.1434512977314882,25.328941355723185,False
15-4-15,900,61.2,12.399999999999995,0.00025,0.00021999999999999998,"[4.0, 8.0]",21.510432298502376,6.5,4.694861106182013,0.36450315734869,21.714271648638533,8.040201908581675,0.2222222222222222,0.2222222222222222,0.1111111111111111,"[(6.5, 6.5)]",0.5,True,-0.20383935013615848,21.510432298502376,False
15-4-15,1600,108.8,13.399999999999991,0.00045,0.00021999999999999998,"[4.0, 8.0]",20.11284349891463,7.0,4.512608784107517,0.4326675743904584,20.556586804947983,7.6307518063539534,0.2222222222222222,0.2222222222222222,0.1111111111111111,"[(7.0, 7.5)]",1.0,True,-0.4437433060333552,20.11284349891463,False
15-4-15,1200,81.6,12.399999999999995,0.00035,0.00021999999999999998,"[4.0, 8.0]",29.468605223316487,8.0,8.871944307195506,4.351466850308357,29.973657192706774,10.8509448283419,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(8.0, 8.0)]",0.5,True,-0.5050519693902878,29.468605223316487,False
