frequency_GHz,S11_13_3_13_dB,S21_13_3_13_dB,phase_delay_13_3_13_rad_per_mm,group_delay_13_3_13_ps_per_mm,S11_16_2_16_dB,S21_16_2_16_dB,phase_delay_16_2_16_rad_per_mm,group_delay_16_2_16_ps_per_mm,S11_15_4_15_dB,S21_15_4_15_dB,phase_delay_15_4_15_rad_per_mm,group_delay_15_4_15_ps_per_mm
17.14999999999995,-14.531595296409456,-0.1557803499774551,66.84239929589215,628.7168778693106,-13.849308289029677,-0.1828022294910631,66.55790400946496,619.66568695901,-10.3022624878848,-0.4252721158947569,66.83822398141713,611.7549664642529
17.19999999999995,-14.473312322309063,-0.157878963581419,67.03993670881209,628.6536648312957,-13.825753833303027,-0.18380908910421587,66.75256945285021,619.6724817776692,-10.279957381752677,-0.42755379464746546,67.03042842801895,611.6747111645954
17.24999999999995,-14.418212912397314,-0.15997349131665728,67.23739404290941,628.5903732287468,-13.806344096300254,-0.1846560868425962,66.94725571274186,619.6993370037867,-10.260726555052129,-0.4295629411161709,67.2225505372134,611.6246308097178
17.299999999999947,-14.363113502485572,-0.16206801905189538,67.43485137700672,628.5270816261979,-13.786934359297485,-0.18550308458097636,67.1419419726335,619.7261922299042,-10.241495728351582,-0.43157208758487586,67.41467264640782,611.5745504548404
17.349999999999948,-14.308014092573828,-0.16416254678713366,67.63230871110405,628.4637900236488,-13.767524622294715,-0.18635008231935657,67.33662823252516,619.7530474560218,-10.222264901651036,-0.433581234053581,67.60679475560225,611.5244700999629
17.39999999999995,-14.252914682662082,-0.16625707452237193,67.82976604520137,628.4004984210999,-13.748114885291946,-0.18719708005773678,67.5313144924168,619.7799026821393,-10.203034074950489,-0.43559038052228616,67.7989168647967,611.4743897450853
17.44999999999995,-14.200885848953213,-0.16833887589393814,68.02714438897443,628.3385198651235,-13.732788022738399,-0.18787716023545187,67.72604743034692,619.8277877342094,-10.186818162239348,-0.4373153822694028,67.99099544573856,611.4557989814501
17.49999999999995,-14.148857015244346,-0.17042067726550433,68.22452273274749,628.2765413091472,-13.717461160184856,-0.1885572404131668,67.92078036827704,619.8756727862794,-10.17060224952821,-0.4390403840165192,68.18307402668042,611.4372082178148
17.549999999999947,-14.096828181535484,-0.17250247863707038,68.42190107652053,628.2145627531709,-13.702134297631314,-0.1892373205908817,68.11551330620712,619.9235578383494,-10.154386336817074,-0.44076538576363544,68.37515260762225,611.4186174541796
17.599999999999948,-14.044799347826617,-0.17458428000863657,68.6192794202936,628.1525841971945,-13.686807435077771,-0.18991740076859662,68.31024624413723,619.9714428904196,-10.138170424105937,-0.4424903875107518,68.56723118856411,611.4000266905443
17.64999999999995,-13.995737162954947,-0.17664483611591297,68.81658098529,628.0928522750813,-13.675516295225181,-0.1904248633650679,68.50505285229113,620.0411335264845,-10.124917987738886,-0.44392147942948273,68.75930657407338,611.4140346187689
17.699999999999946,-13.946674978083285,-0.17870539222318924,69.01388255028641,628.0331203529681,-13.664225155372598,-0.19093232596153895,68.69985946044501,620.1108241625494,-10.111665551371841,-0.4453525713482133,68.95138195958263,611.4280425469933
17.749999999999947,-13.89761279321162,-0.1807659483304656,69.21118411528283,627.973388430855,-13.652934015520012,-0.19143978855801005,68.89466606859891,620.1805147986145,-10.098413115004794,-0.44678366326694396,69.1434573450919,611.4420504752178
17.799999999999947,-13.848550608339952,-0.182826504437742,69.40848568027924,627.9136565087418,-13.641642875667428,-0.19194725115448116,69.0894726767528,620.2502054346794,-10.085160678637747,-0.4482147551856746,69.33553273060117,611.4560584034424
17.849999999999948,-13.802360414229845,-0.18485723367434787,69.60571390135814,627.857189213843,-13.634355081430128,-0.19227773345920146,69.28438076635514,620.3422646342253,-10.074828293087013,-0.4493440315409099,69.52764651730656,611.5035648321148
17.89999999999995,-13.756170220119738,-0.18688796291095366,69.80294212243705,627.8007219189441,-13.627067287192832,-0.1926082157639216,69.47928885595749,620.434323833771,-10.064495907536282,-0.450473307896145,69.71976030401194,611.5510712607874
17.949999999999946,-13.709980026009637,-0.18891869214755933,70.00017034351595,627.7442546240453,-13.619779492955537,-0.1929386980686417,69.67419694555981,620.526383033317,-10.05416352198555,-0.4516025842513799,69.91187409071732,611.5985776894598
17.999999999999947,-13.663789831899532,-0.19094942138416515,70.19739856459483,627.6877873291464,-13.612491698718241,-0.19326918037336183,69.86910503516215,620.6184422328627,-10.04383113643482,-0.4527318606066149,70.1039878774227,611.6460841181324
18.049999999999947,-13.620384451050294,-0.19294177224479653,70.3945582118002,627.6360844589938,-13.609188923274491,-0.19341974184970548,70.06414301332003,620.7333299304928,-10.036383085142802,-0.45355332834247475,70.29618265960981,611.7277670437977
18.099999999999945,-13.576979070201062,-0.1949341231054277,70.59171785900554,627.584381588841,-13.605886147830745,-0.19357030332604894,70.2591809914779,620.8482176281227,-10.028935033850788,-0.4543747960783342,70.48837744179693,611.809449969463
18.149999999999945,-13.533573689351828,-0.19692647396605906,70.7888775062109,627.5326787186883,-13.602583372386999,-0.19372086480239237,70.45421896963579,620.9631053257528,-10.021486982558773,-0.45519626381419365,70.68057222398404,611.8911328951283
18.199999999999946,-13.490168308502593,-0.19891882482669038,70.98603715341626,627.4809758485356,-13.599280596943252,-0.19387142627873583,70.64925694779367,621.0779930233829,-10.014038931266757,-0.45601773155005315,70.87276700617116,611.9728158207937
18.249999999999947,-13.449449771905465,-0.20086518647086357,71.18313543100955,627.434516084588,-13.599957923377042,-0.19384050849806397,70.84445378167351,621.2158724067912,-10.00944622374308,-0.45652740367823563,71.0650860844599,612.0891286367172
18.299999999999947,-13.40873123530834,-0.20281154811503668,71.38023370860282,627.3880563206404,-13.600635249810837,-0.1938095907173919,71.03965061555334,621.3537517901996,-10.004853516219406,-0.45703707580641784,71.25740516274865,612.2054414526407
18.349999999999945,-13.368012698711215,-0.20475790975920966,71.57733198619607,627.3415965566928,-13.60131257624463,-0.19377867293671985,71.23484744943316,621.4916311736081,-10.00026080869573,-0.45754674793459993,71.44972424103737,612.3217542685642
18.399999999999945,-13.32729416211409,-0.20670427140338277,71.77443026378933,627.2951367927451,-13.601989902678426,-0.19374775515604778,71.430044283313,621.6295105570165,-9.995668101172056,-0.4580564200627821,71.6420433193261,612.4380670844877
18.449999999999946,-13.289207772407885,-0.20859542387381372,71.9714731448722,627.2544504885675,-13.606656213063706,-0.193535144329053,71.62542879015729,621.7905924472925,-9.993908909380071,-0.45825227966561316,71.83453042750365,612.589249933868
18.499999999999943,-13.251121382701685,-0.21048657634424447,72.16851602595506,627.2137641843898,-13.611322523448992,-0.19332253350205805,71.82081329700154,621.9516743375688,-9.99214971758809,-0.45844813926844385,72.02701753568117,612.7404327832485
18.549999999999944,-13.213034992995482,-0.21237772881467537,72.36555890703794,627.1730778802121,-13.615988833834278,-0.19310992267506308,72.01619780384583,622.1127562278448,-9.990390525796109,-0.4586439988712746,72.2195046438587,612.8916156326289
18.599999999999945,-13.174948603289279,-0.21426888128510627,72.5626017881208,627.1323915760344,-13.620655144219564,-0.1928973118480681,72.2115823106901,622.273838118121,-9.988631334004127,-0.45883985847410536,72.41199175203624,613.0427984820093
18.649999999999945,-13.13942737306481,-0.21609661311652073,72.75959780987864,627.0990145366113,-13.629332334588739,-0.19250477566875127,72.40718398751642,622.4580096775769,-9.98969040744981,-0.4587219053972878,72.60469079426815,613.2288841101598
18.699999999999946,-13.103906142840346,-0.21792434494793514,72.95659383163647,627.0656374971882,-13.63800952495792,-0.19211223948943423,72.60278566434276,622.6421812370328,-9.990749480895497,-0.45860395232046985,72.79738983650006,613.4149697383103
18.749999999999943,-13.068384912615882,-0.2197520767793494,73.15358985339427,627.032260457765,-13.646686715327098,-0.19171970331011723,72.79838734116906,622.8263527964885,-9.991808554341183,-0.4584859992436519,72.99008887873195,613.6010553664609
18.799999999999944,-13.032863682391417,-0.22157980861076382,73.35058587515209,626.9988834183418,-13.655363905696277,-0.1913271671308002,72.9939890179954,623.0105243559444,-9.99286762778687,-0.45836804616683396,73.18278792096386,613.7871409946115
18.849999999999945,-12.999846627569736,-0.2233360342114202,73.54754487058548,626.9737816412529,-13.668088373275067,-0.19075769601144282,73.18983639845423,623.2174464759598,-9.996735909257717,-0.45793829375793965,73.37574271333527,614.0078074307308
18.89999999999994,-12.96682957274806,-0.2250922598120764,73.74450386601887,626.9486798641638,-13.68081284085386,-0.19018822489208528,73.38568377891305,623.4243685959752,-10.000604190728568,-0.457508541349045,73.56869750570667,614.2284738668503
18.949999999999942,-12.933812517926382,-0.22684848541273273,73.94146286145227,626.9235780870748,-13.693537308432655,-0.1896187537727277,73.58153115937188,623.6312907159905,-10.004472472199419,-0.4570787889401503,73.76165229807808,614.4491403029697
18.999999999999943,-12.900795463104703,-0.22860471101338903,74.13842185688566,626.8984763099857,-13.706261776011448,-0.1890492826533701,73.7773785398307,623.8382128360059,-10.00834075367027,-0.4566490365312556,73.95460709044949,614.669806739089
19.049999999999944,-12.870226714446263,-0.2302816648165614,74.33535479099669,626.8828919807544,-13.723082450677516,-0.18830678325957148,73.97350026866673,624.0674567865931,-10.015015568103067,-0.45591138446659185,74.14786072792508,614.9245271975228
19.099999999999945,-12.839657965787822,-0.23195861861973366,74.53228772510772,626.867307651523,-13.73990312534359,-0.18756428386577267,74.16962199750273,624.2967007371801,-10.021690382535867,-0.4551737324019277,74.34111436540067,615.1792476559567
19.14999999999994,-12.809089217129387,-0.23363557242290584,74.72922065921874,626.8517233222916,-13.756723800009661,-0.18682178447197392,74.36574372633874,624.5259446877673,-10.028365196968668,-0.4544360803372637,74.53436800287625,615.4339681143906
