signal_GHz,pump_14.60GHz_gain_dB,pump_14.70GHz_gain_dB,pump_14.80GHz_gain_dB,pump_14.90GHz_gain_dB,pump_15.00GHz_gain_dB,pump_15.10GHz_gain_dB,pump_15.20GHz_gain_dB,pump_15.30GHz_gain_dB,pump_15.40GHz_gain_dB,pump_15.50GHz_gain_dB,pump_15.60GHz_gain_dB,pump_15.70GHz_gain_dB,pump_15.80GHz_gain_dB,pump_15.90GHz_gain_dB,pump_16.00GHz_gain_dB,pump_16.10GHz_gain_dB,pump_16.20GHz_gain_dB,pump_16.30GHz_gain_dB,pump_16.40GHz_gain_dB,pump_16.50GHz_gain_dB,pump_16.60GHz_gain_dB,pump_16.70GHz_gain_dB,pump_16.80GHz_gain_dB,pump_16.90GHz_gain_dB,pump_17.00GHz_gain_dB,pump_17.10GHz_gain_dB,pump_17.20GHz_gain_dB,pump_17.30GHz_gain_dB,pump_17.40GHz_gain_dB,pump_17.50GHz_gain_dB,pump_17.60GHz_gain_dB,pump_17.70GHz_gain_dB,pump_17.80GHz_gain_dB,pump_17.90GHz_gain_dB,pump_18.00GHz_gain_dB,pump_18.10GHz_gain_dB,pump_18.20GHz_gain_dB,pump_18.30GHz_gain_dB,pump_18.40GHz_gain_dB,pump_18.50GHz_gain_dB,pump_18.60GHz_gain_dB,pump_18.70GHz_gain_dB,pump_18.80GHz_gain_dB,pump_18.90GHz_gain_dB,pump_19.00GHz_gain_dB,pump_19.10GHz_gain_dB,pump_19.20GHz_gain_dB,pump_19.30GHz_gain_dB,pump_19.40GHz_gain_dB,pump_19.50GHz_gain_dB,pump_19.60GHz_gain_dB
3,0.0367160147541,0.000317704784709,0.0684534006493,0.266289634708,0.184420625024,0.349035977762,0.00189775406409,0.260371427068,0.603280581217,0.664433503377,0.644817744825,0.659175429578,0.680139311044,0.000739760833563,0.22128777209,0.0449587348593,0.433582335275,0.0338351864967,0.00249562904572,0.142279428134,0.00483481414413,0.0222898919893,0.0110625236201,0.165942188959,0.328862770924,21.9897834058,0.266970017321,0.0279939639481,0.0219158673009,0.0550804219857,0.0893828680412,0.0662442267777,0.00172967794183,0.134383686946,0.32167811382,0.0710079454903,0.240769862314,0.495238990333,0.277750832819,0.0415375800511,0.0458386710686,0.236960815357,0.50425020549,0.670843479455,0.789095841828,0.830046025083,0.83553661122,0.822155918905,0.794500442126,0.776513559028,0.754920313282
3.05,0.0506878245927,0.00597821910515,0.037275917738,0.255654526491,0.266492543982,0.277211702517,0.0524160842848,0.434289822537,0.667086166758,0.609143984318,0.479878682645,0.480430729407,0.544787150882,0.00350030441876,0.00216975199393,0.131304536286,0.184096575642,0.249935272624,0.302315211276,0.199988967219,0.104191587976,0.00673130138128,2.50579678425e-05,0.0994179268095,0.0381103475536,26.4170408111,0.0726926502548,0.126086304159,0.00592190788484,0.0467278532455,0.0756895253755,0.0727942302912,0.00953830214616,0.166685422666,0.00515491230078,0.316085383928,1.66249869073e-05,0.337158240081,0.496026850817,0.251837204293,0.025303420109,0.0376847408328,0.223204158261,0.446373498608,0.62685544977,0.747609847704,0.816565908585,0.848952275758,0.859963044573,0.860393391081,0.857315402486
3.1,0.064473466198,0.0185233033591,0.013411280905,0.226535684176,0.339790250869,0.185313941552,0.166084857187,0.584480361641,0.618734108305,0.427948643249,0.218204344672,0.183625595338,0.213877471121,0.413553022091,0.000629755252925,0.611036364765,0.059470336268,0.361506115767,0.019960736217,0.0890579218962,0.0689375979732,0.00507094255176,0.00716972228418,0.0408968617507,0.116803317646,0.974867734745,19.9358597669,0.323493155157,0.0026512026711,0.0398999864168,0.0649843338926,0.0750038496334,0.0207924318618,0.0172699893234,0.21902214836,0.250984810696,0.204918859908,0.0780249939538,0.425413982391,0.461118991202,0.224430666244,0.013420995943,0.0301553834367,0.205152239878,0.38515612664,0.570230190231,0.684459140197,0.774516897947,0.82128019707,0.853865534547,0.869690319727
3.15,0.0762185691312,0.0357936991127,0.00138695934356,0.1858126731,0.389926653172,0.0991599752703,0.30878991271,0.666801768247,0.48109311528,0.210975600047,0.0306528879799,0.00741195656719,0.00644917680384,0.0803738705449,0.00323502597976,0.00373153839977,0.532307763277,0.00424623472524,0.4410635275,0.215338365946,0.223756847414,0.136940817656,0.000598351181869,0.00843226748327,0.110735148788,0.00675437433438,28.0500143973,0.37128637699,0.0634266644035,0.0276054616169,0.0564107991281,0.0646081064773,0.0328403498658,0.00314845054739,0.0820602877824,0.0180221459372,0.342827188149,0.0610574862239,0.159412634125,0.492300686571,0.44928605079,0.198211233148,0.0192107991017,0.021964821549,0.151732362588,0.317397139541,0.476444502505,0.597579397425,0.690005200633,0.75032206765,0.793202214831
3.2,0.0857294820963,0.0570135352213,0.00200581038441,0.136938230035,0.414374153714,0.0315225420857,0.460066054552,0.673334501183,0.287244611086,0.0380328429449,0.0296983826672,0.0957448828613,0.134432054692,0.0438359738271,0.00532526439335,0.000236870967542,0.701762540175,0.397862612839,0.121935340992,0.191611655872,0.240209563414,0.0071468422942,0.0422010769978,9.87802606917e-06,0.0706697334895,0.0425646396702,1.41863931278,17.3048628133,0.28824290948,0.00510653165085,0.0493994949997,0.0565824366066,0.0435204955849,8.73873499598e-05,0.0804995086045,0.252205755973,0.132084483526,0.32393567092,0.000713058446388,0.256474598578,0.52967714904,0.435855750833,0.1715396881,0.0276095607586,0.014896052815,0.100345057617,0.250602471364,0.369818400216,0.496121567974,0.571371110572,0.643672038768
3.25,0.0919610018962,0.0790955634582,0.0151321185047,0.0895142866276,0.41028366698,0.00120596066346,0.583378698807,0.606192735797,0.113316142174,0.00798434201176,0.243663424303,0.423030456662,0.539899852443,0.416932096009,0.195955946194,0.00139229203864,0.00339431619754,0.746489489128,0.137607746585,0.431348673198,0.0617662728294,0.154813078124,0.117320451104,0.0163353753185,0.0310207051961,0.0837094886359,0.134646701585,29.0735647332,0.681116106058,0.0125182988793,0.0534804577216,0.0502234647732,0.0383854194049,0.00429246436802,0.0405513978983,0.0149225594686,0.100740878598,0.276871471376,0.199027086556,0.0243266411046,0.35836588491,0.540746008609,0.419169479726,0.19263799947,0.0374252677945,0.00179957065068,0.0579055319276,0.157166776045,0.264154431622,0.357981278237,0.434493081717
3.3,0.0949519618783,0.101418943607,0.040041080164,0.046891659171,0.379180486952,0.013541859678,0.668319556203,0.476302508029,0.00874130349092,0.149747557417,0.606847492619,0.856616408502,1.01587211128,0.960532731391,0.782189932892,0.351195949829,8.57744787739e-07,0.372643222708,0.726845063035,0.000792844048664,0.412908768149,0.329281022571,0.0160400941492,0.0909012572011,0.00687102634629,0.080028428544,0.000391801172181,1.26470652587,13.8179828734,0.183275922232,0.0339305272483,0.0450465454521,0.034545966393,0.0126330220392,0.0162011302705,0.155037706169,0.216780873699,0.0293734435674,0.362899698717,0.0518812535125,0.0811272957874,0.449882147212,0.548825104464,0.402544306872,0.214699164029,0.0512253842044,0.00144690651048,0.0240367234585,0.080509190942,0.161751196877,0.224426252509
3.35,0.0945922020937,0.121118284639,0.0728434046279,0.0168948381425,0.328011873651,0.0671525441576,0.699571588923,0.320100206829,0.0242467794401,0.415624744494,0.963689361994,1.18996056305,1.30335629304,1.30474869642,1.25082106938,0.979004955714,4.27300288223e-05,0.0016757731254,0.54956455885,0.505913783002,0.224413033274,0.0017494378721,0.0476808778211,0.0603692971292,0.0449991974784,0.0531564568137,0.0360673733576,0.350032950486,29.6406960212,0.818542559235,0.00202821126123,0.0689695536021,0.0316096995415,0.0117901513962,0.00365667907657,0.100427517237,0.00359447382594,0.203978746713,0.153388261393,0.330607683983,0.0117989616939,0.164113741092,0.479028492084,0.55429875101,0.425822588471,0.24122351155,0.09043874004,0.0154898105084,0.00119852509086,0.0249351680836,0.0665745278746
3.4,0.0910308747207,0.137963500604,0.112368467352,0.00135802929027,0.260363905298,0.15774898376,0.676909847788,0.16124091999,0.167943179687,0.748079085686,1.23865479028,1.34715668835,1.32397842371,1.32318942351,1.35592092083,1.37552495259,1.1590536938,0.000166726438275,0.0119001452914,0.710836227291,0.196483119754,0.492249029003,0.287967706914,0.101010256606,0.119044266585,0.0242436195003,0.0627328923284,0.0325063847506,0.508146258746,9.18563994762,0.0658886669857,0.0725496986306,0.0292702062409,0.0112992111298,1.01932370417e-06,0.0602632670281,0.199548773039,0.131221842006,0.00204801544281,0.302221763425,0.193357632728,0.000306002440651,0.265184577124,0.504749310484,0.557036813974,0.452138087426,0.268808065473,0.142712542159,0.0438705932095,0.00872692483744,0.000795560847948
3.45,0.0849143578911,0.150199371247,0.153044282833,0.00300813744082,0.188865507666,0.267709414809,0.607061497581,0.0468088379484,0.400289895596,1.04352137701,1.35041486723,1.27729182403,1.07019713826,1.00665237252,1.03510341323,1.24539356889,1.40693521039,0.000576814388983,0.000179690556485,0.134842662732,0.782078799228,0.022483277418,0.122167502802,0.000175481085305,0.00867381560935,0.0676834109471,0.0610602825613,0.00269514460995,0.511377535469,29.8723997247,0.730022794296,0.0375155894431,0.0656736614493,0.0110457093751,2.0944221411e-05,0.0317783106416,0.149249862856,0.0541658167088,0.269193661767,0.0390586673122,0.381833128058,0.123951626571,0.0222205975323,0.296548991132,0.52940774814,0.572179167992,0.477765900143,0.334434937294,0.202832517802,0.106918591965,0.0477005610617
3.5,0.0763945243992,0.15784981915,0.194054218183,0.0219110261434,0.117783511238,0.389889332538,0.495992142037,5.15780475418e-05,0.686761522172,1.2646743163,1.28604845085,0.991100493962,0.605462880127,0.46314684976,0.42749460982,0.65066676367,1.01678077791,1.40309677083,0.000576530526446,0.241902566661,0.342882128576,0.571726921396,0.362872672726,0.145579738632,0.208170573049,0.106859717612,0.0418511569639,0.0301183592821,0.129167353965,0.00942060080065,3.11839316225,0.00242596625181,0.0997794591884,0.0109318527541,0.000107733351602,0.0132719799204,0.10758156682,0.19035306622,0.0424676689916,0.0644513055313,0.174393694773,0.337132188953,0.0609756697138,0.0764947286005,0.328834893592,0.550608125994,0.58586501599,0.506026895915,0.399551499068,0.273395156142,0.190149757801
3.55,0.0665711153809,0.160389084469,0.230515497168,0.0552687859426,0.0596417771862,0.503954820361,0.366191321578,0.0404013266754,0.956561599466,1.36242303989,1.06271468879,0.586732581459,0.165257982433,0.0495354531529,0.0158359889592,0.0788548465265,0.307706615807,0.884891727886,0.00244693000241,0.00024991886364,0.0437665365403,0.711113336087,0.065676509459,0.347645116967,0.0678813776638,0.00695770832621,0.0701406587298,0.0493952252568,0.0107720147006,0.5041678699,29.8807519967,0.469559964169,0.0981220440715,0.0453769885215,0.000265719111919,0.0102186450633,0.0730387969366,0.160598378688,0.136216161176,0.26182994582,0.000645515778146,0.326260971936,0.283957675061,0.0171365182878,0.0973311457703,0.358478751474,0.548590196387,0.59825943246,0.552070685301,0.465624283701,0.369399599822
3.6,0.0555536070817,0.158021478937,0.262130123993,0.10190193217,0.0180882655633,0.605573123183,0.22856666748,0.168285910039,1.18559031382,1.32977765722,0.709950212025,0.179940358583,0.00712777639563,0.124903546035,0.274866947985,0.184894923168,0.0342933782277,0.100109815539,0.73378898025,0.000868416663541,0.985118739129,0.0123511718276,0.822095797676,0.125061668818,0.0158413061468,0.262596183985,0.0617692072538,0.048543253427,0.00389277970964,0.232193665103,1.12261692072,0.102295003626,0.026645133671,0.100811827881,0.000485449022381,0.00775206215681,0.0453706022245,0.132272860871,0.132382233698,0.00031747146431,0.176245170943,0.0488011963434,0.39980176792,0.217782885928,2.00977341637e-05,0.117664010795,0.388487304175,0.542243949638,0.608373057873,0.591028068575,0.525233090161
3.65,0.0445369378306,0.151326252059,0.285609035831,0.155680668922,0.000561878443127,0.680940997467,0.112194104414,0.357970554964,1.33150622693,1.17422617752,0.339569417141,0.000245988531554,0.341152870731,0.784911267598,1.17194650851,1.12004389539,0.835200287594,0.244316498688,0.022189513547,0.003992532277,0.00179338207553,0.591967688918,0.324970267496,0.386339987259,0.517944949954,0.216011073238,0.0649990374253,0.0504823765835,0.0252257753051,0.0614880132015,0.319000560056,29.7523686004,0.173054712472,0.149802060712,0.0192458138629,0.00576371297129,0.0370837448905,0.104796713038,0.128235599697,0.203407943659,0.185849788829,0.0593077543051,0.194105372371,0.395914723699,0.145287317285,0.000668801178565,0.140183866656,0.36870453786,0.533743632814,0.609538309033,0.617911615776
3.7,0.0336123249429,0.140530517248,0.301190154339,0.215263980026,0.00838751962006,0.729027831256,0.0294622999049,0.592036531269,1.38787566495,0.907260236957,0.0577256858595,0.196947861772,1.10392030501,1.77108667701,2.27040196868,2.33409064209,2.18832231727,1.56899596153,0.640872635985,0.00143915331016,0.000836776852416,1.50211588808,0.231520733573,0.732577815924,0.000218588259269,0.0306326722385,0.226928370652,0.0151170300633,0.0401355427762,0.0040563958734,0.277507357649,2.94487358687,2.40043479957,0.12054890134,0.075197276497,0.00418222094795,0.0303822477136,0.0787153708982,0.120756853287,0.0564139124359,0.0294544560474,0.271899703325,7.61104968097e-05,0.348281454181,0.367122752882,0.0795569711028,0.00325812040779,0.160736427096,0.347695866253,0.519376536501,0.597451528318
3.75,0.0238249293553,0.126951281571,0.307757460874,0.273617593615,0.040990407964,0.74499218159,9.73962672092e-06,0.827305980382,1.34700858679,0.588995647765,0.0193950710909,0.746558052463,1.96440588155,2.63527167038,3.04847069019,3.14322960669,3.13442802162,2.8473687534,2.16692427123,0.845441555148,0.0041139520507,0.0036016857315,1.3208126445,0.00846517678239,0.751777544525,0.504744593219,0.349276134915,0.149271227381,0.0209070147268,0.00447994640445,0.127432605329,0.0812584828278,29.5517018934,0.00745976887895,0.165022027208,0.00189763275982,0.024892464718,0.0660045505334,0.109477943515,0.0691695147546,0.218371125146,0.0816266322625,0.175690011714,0.0577736034181,0.396259761315,0.318040605102,0.0663893474555,0.00703319688943,0.139672130428,0.320936169712,0.474673549345
3.8,0.0151644901587,0.110795699419,0.305615776589,0.33013694745,0.0974513877305,0.729498462723,0.0302148111732,1.05035113218,1.21027494095,0.268247383909,0.295226615725,1.5145727608,2.73172159695,3.20602454298,3.33514326387,3.31929599033,3.32339018742,3.3958864809,3.30045763876,2.60468636842,1.0717764729,0.000524219021583,1.30867226745,0.942817144975,0.341807441505,0.168447979533,0.213825248092,0.122520309017,0.00102054387319,0.0217032573328,0.0343287080737,0.233157731288,3.64655212214,3.62842724395,0.22783494483,0.0366870973673,0.0203720977187,0.0557680571891,0.0948232141192,0.0788728350032,0.00575460318459,0.111708828824,0.29719033406,0.0558524671941,0.211127168464,0.422548615087,0.252511670016,0.0560944971514,0.0123634550997,0.115481015671,0.292898923252
3.85,0.00839026010564,0.0937385129706,0.295502636825,0.379143399454,0.170399816608,0.685742073823,0.117775188321,1.22908731666,0.999789492218,0.0509264385806,0.823400950287,2.25662179327,3.20453895464,3.3124620926,2.96819847666,2.66755858139,2.49566123989,2.78800341792,3.21063568816,3.44854097375,2.8285831688,0.00280360007573,0.00448421016536,1.56565301588,0.242887238917,0.879184374489,0.305670279263,0.37631890457,0.208642192228,0.00141090774613,0.00162060482922,0.16901069369,0.00862810257865,29.3250193318,0.0606861657264,0.135966462679,0.00342777472057,0.0473824227883,0.0809350581004,0.0842673034725,0.0166254007167,0.172834678055,0.00943682443453,0.279753106961,1.10471940814e-05,0.284805928395,0.425191949583,0.241220832474,0.0461302468367,0.00512661118031,0.0927535579286
3.9,0.00342666759036,0.0758293098904,0.277777825678,0.420600258548,0.25801975197,0.615135532483,0.258652212969,1.35897486658,0.727851868475,0.0123345643806,1.50605297536,2.87706254843,3.32394269923,2.86465134582,1.81662113483,1.08240805361,0.621331940878,0.844799077568,1.51036167964,2.69759889627,3.46769855474,2.96607838539,0.000155875460983,0.450974236464,1.54014715235,0.0125745777059,0.551098512799,0.44876464422,0.0216079929592,0.035271734586,0.00466086515249,0.0790387097042,0.122571884405,1.81925637967,3.42820864117,0.290069187271,0.00655606780007,0.0404265164026,0.0698385689089,0.0847330388735,0.0298654588136,0.00969671259071,0.19723247453,0.238342435616,0.177260290349,0.0646553736182,0.352884929249,0.404459964314,0.229220928748,0.0390093758188,0.000968985094541
3.95,0.000681038792107,0.0588458284527,0.254520275017,0.450977165181,0.350168246738,0.527220633267,0.431961146005,1.42478722878,0.446544944717,0.201646231431,2.16906682088,3.25110958956,3.0157193948,1.8349488375,0.29970548224,0.0321509190921,0.58585065003,0.534654709247,0.108599345374,0.380126866917,2.08934468772,3.47199395326,0.00101325656481,0.0038734766485,1.04550718135,0.96222493727,0.65602561518,0.0673465579351,0.274269396566,0.204552625649,0.00652094637751,0.0209917971967,0.160194394941,0.237246458879,29.1032656464,0.275694919332,0.0781195716401,0.0234719422447,0.060784025747,0.0735755171802,0.0429682972962,0.000679424322491,0.0917874466888,0.0116046911992,0.310805873414,0.0545767398334,0.125608871778,0.406093045059,0.402117319343,0.219929781439,0.0558023340424
4,5.14698187843e-05,0.0426304237732,0.225918205433,0.470673235776,0.445492534828,0.423977387812,0.630206497629,1.42632268133,0.190585125785,0.611629487289,2.75170485867,3.34545364885,2.20248337263,0.40648658863,0.703316042084,3.01091371272,5.19859883344,5.62289231332,5.06216677877,2.64553404759,0.123471543835,1.4704686789,3.45966272828,-5.10834445487e-08,0.0622755244234,1.50587788826,0.22105699193,0.870111149461,0.580885981561,0.00951612337901,0.102058861815,0.000598648245971,0.112751380621,0.0204801661816,1.56233347589,2.24654397538,0.275703461494,0.00179684480113,0.0532693889211,0.0647636975483,0.0538026247502,0.00140107223109,0.065648404599,0.237634440104,0.128040524873,0.288926353612,8.35451668972e-05,0.196199538026,0.441307428572,0.400921812002,0.210476301833
4.05,0.00154001497813,0.0287382789215,0.19499589399,0.478551018165,0.534260132577,0.318921108581,0.826433173162,1.36443528703,0.0316451483497,1.1476778963,3.15588924665,3.11040611533,0.998990640457,0.263979182977,4.28076725245,7.47301099626,9.8182304015,10.5562755927,10.5281565231,8.96095297791,5.96125610245,1.00400178895,1.20505236753,3.22910629538e-05,0.00220520016073,0.141483733256,1.57994131549,0.221710668763,0.0167067362127,0.107316833737,0.137044313065,0.0362340064826,0.0532312566428,0.104035136186,0.64690081102,28.9061156459,0.505896167076,0.0223853152516,0.0510842287693,0.0576583698299,0.047780480571,0.0084863575022,0.031123129976,0.0202683516245,0.0855443498569,0.251568112038,0.181702385627,0.0130203323719,0.272052913654,0.450678045298,0.398815777211
4.1,0.00509926153316,0.0169363352304,0.161604168395,0.475032124358,0.616339232711,0.214880022767,1.0172211345,1.23932999171,0.0124649389369,1.75055732792,3.36333336995,2.48959876622,0.0157683471736,3.05832317131,8.38364843833,11.4335506676,13.6581844469,14.5642145104,14.888452902,14.094362243,12.3663349567,8.72700481908,2.61478185481,1.06611792479,0.000157340714219,1.51142585926,0.736704216228,0.9396664894,0.899532953554,0.514976887534,0.115825866015,0.162755095829,0.0137067721776,0.115037986265,0.0113741609878,10.9041658079,0.734965271834,0.192542159658,0.0254568552514,0.0517749308459,0.0431508549869,0.0189006832786,0.0107137511531,0.140548577548,0.209814551947,0.0286752658934,0.323794510359,0.0561386110657,0.0480777620291,0.342298898687,0.459487479024
4.15,0.010393705753,0.00825057492344,0.129136120038,0.461120148159,0.684492417921,0.125698038534,1.18122918415,1.06689249573,0.160875613698,2.30928107451,3.33126832275,1.52634615225,1.00284635211,6.71022091271,11.7323773992,14.5293759086,16.6156998309,17.5950798051,18.1093994243,17.7514147245,16.7485174416,14.477415501,10.5021681695,3.07583193051,0.000477632023825,0.000592071268043,0.409351268431,1.58768260356,0.00327774903623,0.271800927627,0.00227579024651,0.0480436056389,0.0751276958187,0.080338862783,0.0345735362697,0.959303869537,28.7446108651,0.624163224029,3.01974297254e-06,0.0712861270487,0.0395341774469,0.0176006895765,0.00137888284273,0.0903378134105,0.00157728627764,0.185135713047,0.135694014228,0.300013379682,0.0201681039282,0.100439479413,0.357986443498
4.2,0.0174433795762,0.00250696045655,0.0972522393655,0.436942599251,0.73949183375,0.0548543182017,1.31817079597,0.849931657133,0.476467860946,2.79941389637,3.02664888958,0.398516593335,4.04446902583,10.089137407,14.5984231521,17.1709714676,19.1307366212,20.1493904969,20.7858333135,20.7262431874,20.2074638917,18.8092324265,16.3910002048,11.882075659,3.56018590846,0.000532128689882,3.33514866376,0.0029568359815,1.59996948504,0.585019367081,0.278826182239,0.284414568128,0.181258545313,0.0379104951464,0.0833246050112,0.125183601885,17.707688208,0.000330234168586,0.0845943328716,0.0646926001966,0.0365863540744,0.0167500987302,0.000486393545864,0.0528491715518,0.189892494261,0.128360398029,0.00203190071665,0.261962421663,0.190265035329,0.00195536201795,0.167078447264
4.25,0.0256693015122,0.000102627299197,0.0689569936116,0.405305570707,0.777218030195,0.0122896682672,1.41563768803,0.618344439259,0.901778498164,3.15841517041,2.44494274767,0.0638039637179,7.28600124077,12.8546028808,16.9268645713,19.310669992,21.1528583718,22.1725823408,22.8651236312,22.9841412179,22.7543690931,21.8747597338,20.3109824805,17.4274933382,12.3291169909,0.00207889181034,6.20337371248e-06,2.28339797117,0.848594859846,0.405718010601,0.685778281182,0.0697089830004,0.000365488826795,0.101041453361,0.0864817484043,7.67621833124e-05,0.950911145481,28.6224445764,0.575407384004,0.0235665387802,0.0727476423832,0.0162358890058,0.000702895982561,0.0263503330844,0.14297449674,0.0468194841764,0.249010083703,0.0300963463711,0.336176518694,0.137699485839,0.00341371153651
4.3,0.0351547781382,0.000924617990491,0.0440313112588,0.366035140984,0.798547927334,0.000368110734794,1.47439735267,0.384003811871,1.40418618331,3.37952764044,1.56396944403,1.62718423019,10.2471301332,15.2688110451,18.9715994764,21.1888330995,22.9160029946,23.9158381273,24.6325963589,24.8724200418,24.8453415471,24.337057552,23.3658440652,21.5323343323,18.4147860752,12.5763175899,0.000909574278387,3.62108242546,0.966809937943,1.68056253438,0.134631873745,0.0424904370414,0.413471230774,0.144508442872,0.0600603000473,0.0357108845181,0.302850494077,22.4813301715,0.521639217622,0.00994612717115,0.0975390749636,0.0159119302055,0.000987204646712,0.00969268614681,0.102736252771,0.185689672088,0.0410926573987,0.0635516625674,0.139508030238,0.313700022875,0.0862714280135
4.35,0.0452357657866,0.00482918344239,0.024503835757,0.322887677419,0.802588413738,0.0216116942126,1.49056858745,0.186465927005,1.90542572093,3.43270897958,0.5801840109,4.37149020003,12.717089003,17.2792931777,20.6825445857,22.7488586788,24.3611860818,25.3202188231,26.0269898882,26.3282406982,26.4195202765,26.1402562423,25.5388186483,24.3370572006,22.30221942,18.6316690822,0.00391662474343,0.000831844503819,3.75059330617,0.0215035592218,1.20160451369,0.973909605515,0.297188988056,0.0385885101161,0.0985108924961,0.0672480813837,0.0323546916329,0.580174349209,28.5359104845,0.386261761114,0.0792838986226,0.0543945981085,0.00134205837493,0.00728596414422,0.0688042463087,0.15892804787,0.126864189822,0.24026423557,0.00235601594353,0.26900048084,0.280475764759
4.4,0.0560203184231,0.0117607442271,0.0101568844949,0.275797359716,0.789815951002,0.0766436960927,1.4645510776,0.0474989663711,2.38812027962,3.30266101969,0.000489618731582,7.28465308811,14.9091151492,19.0769957733,22.211497966,24.1320729376,25.62810511,26.5346606826,27.2105044276,27.5418567241,27.7045455633,27.5866772206,27.247860926,26.5034208198,25.2288291687,22.9395869155,18.8485133858,0.00106673463301,1.01439358801,2.96399252147,0.996924217798,0.0388162458097,0.0397211091961,0.420521960906,0.0727183388757,0.0674819489038,0.00285473816205,0.436660395737,25.816533361,1.39867357035,0.0108579863077,0.106091440145,0.0017535920868,0.00533651830605,0.0415301558919,0.131735879854,0.129905022468,0.000149262622431,0.170669731076,0.029126660397,0.347640241286
4.45,0.0668272113144,0.0211880011407,0.0020904995053,0.228563228091,0.762124905632,0.159716859687,1.39958936957,4.59790762293e-05,2.79807674269,2.98063579566,0.72653307164,9.8401639218,16.7640654536,20.6083403453,23.5095017071,25.2934174318,26.6729682793,27.513935674,28.1424075197,28.4729794642,28.6640244018,28.636952228,28.4553163988,27.9945793032,27.18857543,25.7209868578,23.126578094,0.00491207373746,0.00262973576114,3.19195502079,0.819031638665,1.76695967205,0.933857465697,0.54664056564,0.151531497125,0.0678721466126,0.0333036907552,0.121283125128,0.103580226807,28.4746464071,0.156137605885,0.135987430451,0.0263670217214,0.00376043490387,0.0339846976787,0.104359120549,0.128459832492,0.193326545078,0.163580098659,0.0687676338414,0.138767832847
4.5,0.0778424823754,0.0331282601689,0.000114339306432,0.181174114122,0.719502997683,0.27044103258,1.29483021879,0.0599285177463,3.13304969406,2.43713851278,2.82538908693,12.1322954777,18.4403224418,21.9980021441,24.6770820896,26.3254265908,27.5850552175,28.3542714917,28.9239629045,29.2352077809,29.4292344359,29.4557041091,29.37444866,29.1103006668,28.6335593916,27.7507472492,26.188207662,23.2454299724,0.000919906454023,3.77227187852,3.93720336121,0.0700334097608,0.6017424694,0.354350090739,0.29266203085,0.0114707739406,0.0553572755524,0.00967794219481,0.439107927877,27.9974963181,1.88224092445,0.0848402760492,0.0853432984739,0.00253613876869,0.0277683486854,0.0778707116954,0.122445004957,0.0537346210587,0.0317705090455,0.255717875756,0.00356698608252
4.55,0.0883629774239,0.046682887884,0.00428806657083,0.137457688002,0.66593790165,0.397486168229,1.16063493155,0.227052151056,3.36271763733,1.70906424334,5.33562306708,14.0841245318,19.8877756541,23.194565499,25.6732773796,27.191172474,28.3347400316,29.0281252322,29.532654803,29.8112051588,29.9879154822,30.0331704869,30.0012565293,29.8479735437,29.5649472383,29.0331397025,28.0877726499,26.2898299425,0.00453324700413,0.00440085302261,0.0309344012602,2.86689170687,1.65737175576,0.548533920956,0.659809305637,0.276391378881,0.0267859522905,0.00529302437297,0.216988614543,0.0849349027916,28.4177464885,0.0115777833217,0.161854510852,0.00434632383003,0.0225901184158,0.065684472356,0.111735762859,0.0682747142543,0.205503133243,0.0631218933147,0.181824445097
4.6,0.0986948134026,0.062127016626,0.0145077335999,0.0969570056288,0.601287971477,0.539837884878,0.996338280479,0.498105309249,3.48620813404,0.845657456947,7.81917660593,15.8536569847,21.2111849139,24.2839333407,26.5722487361,27.9590296662,28.9854179979,29.5978099483,30.0331016116,30.2705264954,30.4185458093,30.4630147676,30.4525277929,30.363953678,30.2027584312,29.9027054924,29.3758517744,28.367330253,26.3890441332,0.000555805681192,12.8709571956,2.38999605971,0.639363603014,1.43087805043,0.793562977897,0.10511775305,0.00687876240278,0.0300610075185,0.0579394029947,0.297326171883,29.1932440562,1.79217107602,0.186041937332,0.0462022730857,0.0183043811761,0.0557042724858,0.0969561822515,0.0795220687031,0.00437695924677,0.114926218408,0.265121752752
4.65,0.10816561097,0.0783201958294,0.0299478050466,0.06290881531,0.530675552779,0.685841989251,0.817314447869,0.836135195622,3.48926000902,0.144471783892,10.0040686981,17.3884545682,22.3671224662,25.230674499,27.3391751658,28.6021982814,29.5165028883,30.0509351676,30.4174426347,30.6098091765,30.7222517725,30.7522550209,30.7407037833,30.6795491933,30.5783928596,30.403904074,30.1100862552,29.5509259937,28.4387677862,0.0030103113402,0.00519998897849,7.26485368779,4.03107053292,0.786832280045,0.0876976671376,0.554063332153,0.338339347891,0.00126235989928,0.00282891211216,0.262497484176,0.790602126608,28.3331230383,0.0360409902381,0.142659140735,0.00165723266585,0.0473813180705,0.0834888028306,0.0861714387414,0.0149960184098,0.15563693022,0.00317481433268
