gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
2.615213032581453,0.1586294762631094,0.7971730368188844,1.2688479239391008,1.6041099767415559
2.6653132832080195,0.16047043964020785,0.8064754231307207,1.2837842004318756,1.6231559024002264
2.7154135338345857,0.1623327780254728,0.8158876206527211,1.2989014531533378,1.6424385268304684
2.7655137844611524,0.16421673994573954,0.8254109703993578,1.3142020603169966,1.66196117656709
2.8156140350877186,0.16612257682965886,0.8350468313474166,1.329688438031647,1.6817272388383397
2.865714285714285,0.16805054304201616,0.8447965807318624,1.3453630411345823,1.7017401631534215
2.9158145363408514,0.17000089591845774,0.8546616143483883,1.3612283640502387,1.7220034629463492
2.965914786967418,0.17197389580065806,0.8646433468628498,1.3772869416752944,1.742520717278574
3.0160150375939843,0.17396980607189905,0.8747432121278049,1.3935413502911902,1.7632955726029362
3.066115288220551,0.17598889319310754,0.8849626635063577,1.4099942085051724,1.7843317445916695
3.116215538847117,0.17803142673932906,0.8953031742035488,1.4266481782209508,1.8056330200312496
3.1663157894736838,0.18009767943664187,0.9057662376055237,1.4435059656401419,1.8272032587871088
3.21641604010025,0.18218792719954927,0.9163533676267135,1.4605703222957036,1.8490463958413075
3.266516290726816,0.18430244916881,0.9270660990652877,1.4778440461186406,1.871166443406505
3.316616541353383,0.18644152774975647,0.9379059879671382,1.4953299825393058,1.8935674931196456
3.366716791979949,0.18860544865107842,0.9488746119986659,1.5130310256246822,1.9162537183190644
3.4168170426065156,0.19079450092409445,0.9599735708286496,1.530950119253109,1.9392293764088275
3.466917293233082,0.1930089770025087,0.9712044865194941,1.5490902583279678,1.9624988113143693
3.5170175438596485,0.19524917274266193,0.9825690039281593,1.5674544900319374,1.986066456033699
3.5671177944862147,0.1975153874642862,0.9940687911170722,1.5860459151234618,2.009936835288684
3.6172180451127813,0.19980792399177927,1.0057055397753827,1.6048676892772107,2.03411456828117
3.6673182957393475,0.2021270886959772,1.0174809656508566,1.6239230244703542,2.0586043715589266
3.717418546365914,0.20447319153646804,1.0293968089928058,1.6432151904165682,2.0834110619967436
3.7675187969924804,0.20684654610442665,1.0414548350063824,1.6627475160498073,2.108539559898259
3.817619047619047,0.2092474696659957,1.0536568343186556,1.6825233910599382,2.1339948922244174
3.8677192982456132,0.21167628320620968,1.0660046234568268,1.7025462674824767,2.15978219595482
3.91781954887218,0.2141333114734757,1.0785000453390412,1.7228196613447446,2.1859067215885606
3.967919799498746,0.216618883024617,1.0911449697781768,1.743347154370891,2.2123738367915373
4.018020050125313,0.21913333027049023,1.1039412939991018,1.7641323957483692,2.239189030197644
4.068120300751879,0.22167698952217424,1.1168909431698288,1.785179103958552,2.2663579153716533
4.118220551378445,0.22425020103776128,1.129995870947072,1.8064910686743203,2.293886234942116
4.168320802005011,0.2268533090697315,1.1432580600366926,1.8280721527276325,2.3217798649130494
4.218421052631578,0.22948666191293457,1.156679522769572,1.8499262941501953,2.350044819163745
4.268521303258145,0.23215061195320208,1.1702623016934408,1.872057508290542,2.378687254146603
4.318621553884711,0.23484551571655926,1.1840084701812412,1.8944698900110004,2.407713473793469
4.368721804511277,0.23757173391909087,1.1979201330566132,1.9171676159682052,2.437129934641671
4.418822055137844,0.24032963151743414,1.2119994272371128,1.9401549469810175,2.466943251191547
4.46892230576441,0.24311957775994258,1.226248522395805,1.9634362304898936,2.4971602015081276
4.5190225563909765,0.24594194623848759,1.2406696216419084,1.987015903112024,2.527787733080336
4.569122807017543,0.2487971149409585,1.2552649622211702,2.010898493296712,2.558832968951972
4.61922305764411,0.2516854663044261,1.2700368162367195,2.035088624085783,2.5903032141396998
4.669323308270676,0.2546073872690117,1.2849874913911308,2.0595910159840427,2.6222059623541756
4.719423558897242,0.2575632693324562,1.3001193317505102,2.0844104899450997,2.6545489030416225
4.769523809523808,0.2605535086053966,1.3154347185314137,2.1095519704781394,2.6873399287642155
4.819624060150375,0.26357850586739084,1.3309360709114582,2.135020488881577,2.720587142938944
4.869724310776942,0.2666386666236527,1.3466258468645356,2.1608211866098643,2.7542988679559315
4.919824561403508,0.269734401162559,1.3625065440215405,2.1869593187800516,2.7884836536986186
4.969924812030074,0.2728661246139077,1.3785807005576176,2.2134402578251073,2.823150286489816
5.02002506265664,0.2760342570079493,1.3948508961069372,2.2402694973014317,2.8583077984892524
5.070125313283207,0.27923922333521095,1.411319752706056,2.2674526558583814,2.893965477570119
5.120225563909774,0.28248145360711413,1.4279899357670056,2.294995481378149,2.9301328777040228
5.17032581453634,0.2857613829174021,1.4448641550812413,2.322903855294796,2.9668198298859267
5.220426065162906,0.28907945150440395,1.461945165855699,2.3511837971017986,3.0040364536329474
5.270526315789473,0.29243610481412474,1.4792357697822192,2.379841469058012,3.0417931690933484
5.320626566416039,0.2958317935641925,1.496738816141673,2.4088831811025884,3.0801007098048268
5.3707268170426055,0.29926697380867967,1.5144572029441896,2.4383153959900334,3.1189701361440965
5.420827067669172,0.30274210700379434,1.5323938781069395,2.468144734657278,3.158412849512996
5.470927318295739,0.3062576600744734,1.55055184067102,2.498377981835385,3.1984406073098004
5.521027568922305,0.3098141054818885,1.5689341420590062,2.52902209191935,3.2390655387382337
5.571127819548871,0.313411921291879,1.5875438873748926,2.5600841951102833,3.280300161510805
5.621228070175437,0.31705159124432275,1.6063842367481431,2.591571603845198,3.322157399507599
5.6713283208020036,0.32073360482347046,1.6254584067237188,2.623491819530636,3.3646506014565434
5.721428571428571,0.32445845732925777,1.6447696716999851,2.655852539597424,3.407793560706626
5.771528822055137,0.3282266499496024,1.6643213654165612,2.68866166489504,3.451600536171337
5.821629072681703,0.33203868983372015,1.6841168824942008,2.7219273074452333,3.4960862745261494
5.871729323308269,0.33589509016646374,1.7041596800289516,2.755657798575986,3.541266033750839
5.921829573934836,0.3397963702437109,1.724453279242941,2.789861697458283,3.5871556081152693
5.9719298245614025,0.34374305554881246,1.745001267194214,2.8245478000697104,3.63377135471577
6.022030075187969,0.34773567783013226,1.7658072985482445,2.8597251486106448,3.681130221678636
6.072130325814535,0.35177477517968425,1.7868750974138017,2.895403041400564,3.7292497781575706
6.122230576441102,0.3558608921128963,1.8082084592460328,2.9315910432839805,3.7781482462633735
6.172330827067668,0.35999457964951936,1.8298112528197652,2.9682989965776985,3.827844535076666
6.222431077694234,0.36417639539570146,1.8516874222761637,3.0055370325932973,3.8783582769084206
6.272531328320801,0.3684069036272478,1.8738409892460794,3.04331558377135,3.929709865988431
6.322631578947368,0.37268667537409306,1.896276055053562,3.0816453964665436,3.9819204997789255
6.372731829573934,0.3770162885059997,1.918996803003231,3.120537544425854,4.035012223129446
6.4228320802005,0.38139632781952526,1.9420075007553474,3.1600034430051127,4.089007975510211
6.472932330827066,0.3858273851262527,1.9653125027927114,3.2000548641728055,4.143931641584516
6.5230325814536325,0.39031005934233587,1.98891625298363,3.240703952353768,4.199808105406885
6.5731328320802,0.394844956579373,2.0128232872455385,3.281963241169554,4.256663308562788
6.623233082706766,0.39943269023663047,2.0370382363140243,3.3238456711367825,4.314524312598296
6.673333333333332,0.4040738810946505,2.0615658286223257,3.366364608389771,4.373419366124536
6.723433583959898,0.40876915741027786,2.0864108932966157,3.409533864499017,4.433377977022595
6.773533834586465,0.41351915501310055,2.111578363272713,3.4533677174632134,4.494430990220575
