signal_GHz,pump_12.50GHz_delta_k_rad_per_cell,pump_12.60GHz_delta_k_rad_per_cell,pump_12.70GHz_delta_k_rad_per_cell,pump_12.80GHz_delta_k_rad_per_cell,pump_12.90GHz_delta_k_rad_per_cell,pump_13.00GHz_delta_k_rad_per_cell,pump_13.10GHz_delta_k_rad_per_cell,pump_13.20GHz_delta_k_rad_per_cell,pump_13.30GHz_delta_k_rad_per_cell,pump_13.40GHz_delta_k_rad_per_cell,pump_13.50GHz_delta_k_rad_per_cell,pump_13.60GHz_delta_k_rad_per_cell,pump_13.70GHz_delta_k_rad_per_cell,pump_13.80GHz_delta_k_rad_per_cell,pump_13.90GHz_delta_k_rad_per_cell,pump_14.00GHz_delta_k_rad_per_cell,pump_14.10GHz_delta_k_rad_per_cell,pump_14.20GHz_delta_k_rad_per_cell,pump_14.30GHz_delta_k_rad_per_cell,pump_14.40GHz_delta_k_rad_per_cell,pump_14.50GHz_delta_k_rad_per_cell,pump_14.60GHz_delta_k_rad_per_cell,pump_14.70GHz_delta_k_rad_per_cell,pump_14.80GHz_delta_k_rad_per_cell,pump_14.90GHz_delta_k_rad_per_cell,pump_15.00GHz_delta_k_rad_per_cell,pump_15.10GHz_delta_k_rad_per_cell,pump_15.20GHz_delta_k_rad_per_cell,pump_15.30GHz_delta_k_rad_per_cell,pump_15.40GHz_delta_k_rad_per_cell,pump_15.50GHz_delta_k_rad_per_cell,pump_15.60GHz_delta_k_rad_per_cell,pump_15.70GHz_delta_k_rad_per_cell,pump_15.80GHz_delta_k_rad_per_cell,pump_15.90GHz_delta_k_rad_per_cell,pump_16.00GHz_delta_k_rad_per_cell,pump_16.10GHz_delta_k_rad_per_cell,pump_16.20GHz_delta_k_rad_per_cell,pump_16.30GHz_delta_k_rad_per_cell,pump_16.40GHz_delta_k_rad_per_cell,pump_16.50GHz_delta_k_rad_per_cell,pump_16.60GHz_delta_k_rad_per_cell,pump_16.70GHz_delta_k_rad_per_cell,pump_16.80GHz_delta_k_rad_per_cell,pump_16.90GHz_delta_k_rad_per_cell,pump_17.00GHz_delta_k_rad_per_cell,pump_17.10GHz_delta_k_rad_per_cell,pump_17.20GHz_delta_k_rad_per_cell,pump_17.30GHz_delta_k_rad_per_cell,pump_17.40GHz_delta_k_rad_per_cell,pump_17.50GHz_delta_k_rad_per_cell
2.5,-0.002631151454487645,-0.0034138434023093427,-0.0021209246984618996,-0.0016470474324799037,-0.001397753454334703,-0.0012419236687435272,-0.0011387537557971082,-0.0010704336307592838,-0.0010281179442349394,-0.0010074084432228109,-0.0010066630374878098,-0.0010264429384489126,-0.0010696954319838203,-0.0011427912632353651,-0.0012583793078942962,-0.0014431581451440603,-0.0017681532408383644,-0.0025866128469736608,-0.002903146684415445,-0.002110176923335559,-0.0013196298072586162,-0.0005290826911816035,0.0002597796443786451,0.0010486419799389216,0.00183634586679235,0.00262404975364582,0.00341098281352744,0.002119574919183735,0.0016445717281145657,0.0013914074470476581,0.0012281698163963285,0.0011136448390235898,0.0010291118939678018,0.0009646671312664912,0.0009144852687010105,0.0008747100946729332,0.0008430115818830459,0.0008174012015547996,0.0007969042651142233,0.000780246051052797,0.000767102376479047,0.000757544242417274,0.0007484762479450508,0.0007429065978500187,0.0007379028732702868,0.0007353225414881724,0.0007333792015265196,0.0007331211621205311,0.0007335680073094438,0.0007351736587819201,0.0007375506736885094
2.55,-0.002619178885898291,-0.0034009581974993675,-0.002106995002744607,-0.001631911807945527,-0.0013812114140892807,-0.0012237229754464988,-0.0011185719371023836,-0.0010478511171340516,-0.0010025742031908068,-0.0009781492041288102,-0.0009726234894102829,-0.0009860739326114783,-0.0010206332567724132,-0.0010812063396862725,-0.0011774670465672776,-0.0013292037655848017,-0.0015858829491115839,-0.00215761030002644,-0.0027268556542556573,-0.0024886376924366134,-0.0016980905763596427,-0.0009075434602826579,-0.00011868112472239533,0.0006701812108378673,0.0014578850976913235,0.002245588984544752,0.0030325220444266773,0.0027802846271956696,0.0018968406120355966,0.0015327568759676137,0.001324431889332031,0.0011855505853199484,0.0010859888037411626,0.0010114999498626134,0.0009542283048726006,0.0009092497865758147,0.0008736168641436435,0.0008449624175845837,0.0008220658201518149,0.0008034882449007928,0.0007887908128156438,0.0007774399084978615,0.0007683719140256382,0.0007610530917420036,0.0007560493671622717,0.0007522573389813278,0.000750313999019675,0.0007492133093358405,0.000749660154524767,0.0007506864028554477,0.0007530634177620231
2.5999999999999996,-0.002607220887553371,-0.003388087562933826,-0.002093079877271762,-0.0016167907536555706,-0.001364683944088306,-0.00120553685239389,-0.0010984046886520925,-0.0010252831737532532,-0.000977045032391108,-0.000948904535279243,-0.0009385985115772034,-0.000945719497018464,-0.0009715856518054672,-0.0010196359863816273,-0.0010965693554847204,-0.0012152639562699903,-0.0014036272276293342,-0.0017286223233236382,-0.0025505791943401224,-0.002867113031781893,-0.0020765659157051166,-0.0012860187996281598,-0.0004971564640678833,0.00029170587149236543,0.0010794097583458494,0.0018671136451992641,0.0026540467050812588,0.0034409797649628923,0.002149094925712333,0.001674091734643163,0.0014206793920232723,0.0012574417613719288,0.0011428511432701037,0.0010583181982143017,0.000993956770799757,0.0009437749082342763,0.0009042075761597936,0.0008725090633698924,0.000847212804944959,0.000826715868504341,0.0008104646789077653,0.0007973210043339736,0.0007882530098617503,0.0007791850153894993,0.0007741812908097813,0.000769177566229994,0.0007672342262683551,0.0007652908863067023,0.0007657377314956149,0.0007661845766844999,0.0007685615915910754
2.6499999999999995,-0.0025960826239768025,-0.003376144966557555,-0.0020802246446748832,-0.0016028910301513744,-0.0013495782917670263,-0.0011890247843615643,-0.0010802339675681607,-0.001005131327271611,-0.0009544924909789725,-0.0009233907664481932,-0.0009093692446962993,-0.0009117099211540197,-0.0009312466181811158,-0.0009706037833833027,-0.0010350144041487242,-0.0011343816671560683,-0.001289702820283172,-0.0015463820038099543,-0.0021216066196059983,-0.002690851973835188,-0.002455056657019254,-0.001664509540942283,-0.0008756472053820342,-8.678486982177164e-05,0.0007009190170316985,0.001488622903885141,0.0022755559637671076,0.003062489023649033,0.0028097746615111706,0.0019263306463510976,0.001561998848730131,0.0013536738620945348,0.0012147269173533794,0.00111516513577458,0.0010407596171827826,0.0009834879721927836,0.0009387172958495784,0.0009030843734173934,0.0008747440487616325,0.0008518474513288222,0.0008336769005426644,0.00081897946845746,0.0008081187037292274,0.0007990507092569762,0.0007922978124886557,0.0007872940879088684,0.0007841390515483999,0.0007821957115867471,0.0007817999064978137,0.0007822467516867126,0.0007840443634514924
2.6999999999999993,-0.002584959604301903,-0.0033642176140829673,-0.0020673846559796606,-0.0015890065505488478,-0.001334487883347388,-0.0011725279602309083,-0.0010620784903858705,-0.0009849947246916525,-0.0009319551934684926,-0.0008978922415188266,-0.0008801552217170506,-0.0008777155891912726,-0.0008909228284584338,-0.0009215868242866892,-0.0009734746967143975,-0.0010535146219438295,-0.0011757936568386792,-0.001364156928198023,-0.0016926492887735151,-0.002514606159789986,-0.002833562642234866,-0.0020430155261580755,-0.0012541531905978546,-0.0004652908550375781,0.0003224130318158782,0.0011101169186693485,0.0018970499785512876,0.002683983038433296,0.003470439153408075,0.002178554314157515,0.0017033030615353623,0.0014498907189154574,0.0012865874475350275,0.0011719968294331886,0.0010875472196641524,0.0010231857922496077,0.0009732117716377216,0.000933644439563225,0.0009022600486766367,0.0008769637902516616,0.0008568738782758943,0.0008406226886792768,0.0008279691536950349,0.0008189011592227839,0.0008103990902658468,0.0008053953656860733,0.0008010286329267614,0.0007990852929651225,0.0007978468375983709,0.0007982936827872558,0.00079951189141024
2.749999999999999,-0.002574565892845094,-0.0033531101688144944,-0.002055472877911485,-0.0015761821362600648,-0.0013206189781512874,-0.001157453126217724,-0.0010455972406616402,-0.0009668548219158161,-0.0009118341652949461,-0.0008753705184147867,-0.0008546722711940963,-0.0008485171406184639,-0.000856944070902085,-0.0008812786089704333,-0.0009244733120241684,-0.000991990488915929,-0.0010949421860328528,-0.0012502633391599564,-0.0015104397875679268,-0.002085664403363957,-0.0026573324025962563,-0.002421537085780308,-0.001632674750220073,-0.0008438124146598245,-5.61085278063543e-05,0.000731595359047102,0.0015185284189290688,0.00230546147881105,0.00309191759378612,0.0028392032316482576,0.001955511154935201,0.001591179357314221,0.0013827887299495381,0.001243841785208369,0.0011443633389163351,0.0010699578203245378,0.0010128940172881335,0.0009681233409449282,0.0009328045404160561,0.0009044642157602535,0.0008819746427922938,0.0008638040920060944,0.0008495967995104396,0.0008387360347821792,0.0008302339658252423,0.0008234810690568662,0.0008191143362975543,0.0008159592999370858,0.0008147208445703342,0.0008143250394813731,0.0008155432481043712
2.799999999999999,-0.0025641880901166743,-0.003342018632274383,-0.002043577008571685,-0.0015633736306996297,-0.0013067659816835488,-0.0011423942009328738,-0.0010291318996657722,-0.0009487308278683139,-0.0008917290458497753,-0.0008528647040390947,-0.0008292052293995177,-0.0008193346007740034,-0.0008229812220741259,-0.0008409863023825393,-0.0008754878360623429,-0.0009304822646163902,-0.001014106623955402,-0.0011363856588502517,-0.0013282461950907835,-0.0016567385556662617,-0.0024811180716858418,-0.002800074554130708,-0.002011212218570654,-0.0012223498830104327,-0.00043464599615694876,0.00035305789069649366,0.0011399909505784883,0.0019269240104604413,0.002713380125435595,0.003499836240410374,0.002207703339606831,0.001732452086984664,0.0014789741036356728,0.001315670832255229,0.0012011635494401558,0.0011167139396711199,0.0010525603542101696,0.0010025863335982696,0.0009633331234270857,0.0009319487325404559,0.0009070594985803313,0.0008869695866045224,0.0008712085365974546,0.000858555001613185,0.0008500529326562479,0.0008415508636992554,0.0008371841309399574,0.0008328173981806455,0.0008315789428139078,0.0008303404874471284,0.0008315586960701126
2.8499999999999988,-0.0025544652304369396,-0.0033316576312460576,-0.0020325022737316956,-0.001551494563059938,-0.0012939742778232495,-0.0011285580061652569,-0.0010140897760810715,-0.0009322822885725675,-0.0008736218535024227,-0.0008327763862940318,-0.0008067162167239614,-0.0007938843606795327,-0.000793815483929801,-0.0008070402552546741,-0.0008352123311745707,-0.0008815135903546448,-0.0009526152013559849,-0.0010555668984729087,-0.0012143853164812005,-0.001474561764889157,-0.0020522090256882967,-0.0026238770249205822,-0.00238976648862137,-0.0016009041530611352,-0.0008132002662076789,-2.5496379354222542e-05,0.0007614366805277583,0.0015483697404097391,0.002334825855384865,0.0031212819703599353,0.0028683195466690896,0.0019846274699560195,0.0016202300316059525,0.001411839404241256,0.0012729757947868524,0.0011734973484948186,0.001099299671856616,0.0010422358688201838,0.0009977793143802914,0.0009624605138513776,0.0009345272136604257,0.0009120376406924242,0.0008943572294957746,0.000880149937000092,0.0008698550977871457,0.0008613530288301531,0.0008552371238822526,0.0008508703911229408,0.0008484202393573735,0.0008471817839905941,0.0008475573423357322
2.8999999999999986,-0.0025447589862458383,-0.003321313245706407,-0.0020214441543803534,-0.001539632110908907,-0.0012811991894515833,-0.001114738426886287,-0.0009990642679849901,-0.0009158503647654682,-0.0008555312766436894,-0.0008127046840376301,-0.0007842438195370384,-0.0007684507360737231,-0.0007646663612741093,-0.000773110823615484,-0.0007949534417754456,-0.0008325615315815882,-0.0008911403942452152,-0.0009747647535842268,-0.0011005410533602646,-0.0012924015896007826,-0.0016233165951793705,-0.0024476961111989364,-0.002768337374160539,-0.0019794750386004844,-0.001191771151747056,-0.00040406726489358583,0.00038286579498838103,0.0011697988548703896,0.001956254969845488,0.0027427110848206415,0.0035289191382424367,0.0022367862374388803,0.0017614693440876268,0.0015079913607386217,0.0013447714246449436,0.0012302641418298706,0.001146022374014429,0.0010818687885534649,0.0010322088898448779,0.0009929556796736524,0.000961978313251873,0.0009370890792917068,0.0009174893069054475,0.000901728256898352,0.0008896406474293964,0.0008811385784724038,0.0008732735013358868,0.0008689067685765889,0.0008652449204121782,0.0008640064650454127,0.0008635393731127325
2.9499999999999984,-0.0025356434340985086,-0.0033116239688397377,-0.002011116736165093,-0.0015285909588819832,-0.0012693537046249569,-0.0011019803058390533,-0.0009852616560304388,-0.0009008418239938331,-0.0008391163201610085,-0.0007946310745033429,-0.000764189084605041,-0.0007459953062112323,-0.0007392497039927042,-0.0007439786682842246,-0.000761040977460646,-0.0007923196095068815,-0.0008422053027965352,-0.0009133069137978754,-0.0010197558757959872,-0.0011785742938042651,-0.0014411733872153312,-0.002018820648014457,-0.0025921734277634784,-0.0023580628914642663,-0.001570359004610824,-0.0007826551177573815,4.277942124599316e-06,0.000791211002006594,0.00157766711698172,0.0023641232319568458,0.003150331285378933,0.002897368861688073,0.0020136111442459166,0.0016492137058958358,0.001440906413817905,0.0013020428043635016,0.0012027722000250624,0.0011285745233868597,0.0010718248422537404,0.0010273682878138063,0.0009924565117497431,0.0009645232115587496,0.0009425237781802978,0.0009248433669836203,0.0009112020000032518,0.00090090716079025,0.000893042083653733,0.0008869261787058324,0.0008832643305414217,0.0008808141787758268,0.0008803470868431466
