freq_GHz,k_star_bare_rad_theoretical
0.8280000000000005,1.12519660361559e-06
0.8300000000000005,1.1896531496137855e-06
0.8320000000000005,1.36054449666103e-06
0.8340000000000005,1.3894198285816992e-06
0.8360000000000005,1.2434124855801448e-06
0.8380000000000005,1.1485660196697972e-06
0.8400000000000005,1.2559595399868825e-06
0.8420000000000005,1.4141496504326e-06
0.8440000000000005,1.394203465759046e-06
0.8460000000000005,1.2363171446368865e-06
0.8480000000000005,1.1838987491732608e-06
0.8500000000000004,1.3254154295917059e-06
0.8520000000000004,1.4574777283315674e-06
0.8540000000000006,1.391136864402516e-06
0.8560000000000006,1.2354953279648806e-06
0.8580000000000007,1.2307396450202124e-06
0.8600000000000005,1.3944788131124708e-06
0.8620000000000005,1.4893664743061141e-06
0.8640000000000005,1.3830510213327582e-06
0.8660000000000005,1.243596968214175e-06
0.8680000000000005,1.2876244989169783e-06
0.8700000000000006,1.4596581610374845e-06
0.8720000000000006,1.5096790646528316e-06
0.8740000000000006,1.3732048652426512e-06
0.8760000000000006,1.2625392372105776e-06
0.8780000000000006,1.3521953684857493e-06
0.8800000000000006,1.5178355666865123e-06
0.8820000000000006,1.5192976795331062e-06
0.8840000000000006,1.3650159034006917e-06
0.8860000000000006,1.2933316577822679e-06
0.8880000000000006,1.4214044171912896e-06
0.8900000000000006,1.5665499645657957e-06
0.8920000000000006,1.5200304695007008e-06
0.8940000000000006,1.361780305760181e-06
0.8960000000000006,1.3359719985743881e-06
0.8980000000000006,1.4917893728779927e-06
0.9000000000000006,1.6042120216082714e-06
0.9020000000000006,1.5144454858558726e-06
0.9040000000000006,1.3664008095314387e-06
0.9060000000000006,1.3894272980720032e-06
0.9080000000000006,1.5597934134971639e-06
0.9100000000000006,1.6302322286753865e-06
0.9120000000000006,1.505648766690279e-06
0.9140000000000006,1.3811409900607238e-06
0.9160000000000006,1.4517082133277959e-06
0.9180000000000006,1.622095432120274e-06
0.9200000000000006,1.6450550224403684e-06
0.9220000000000006,1.4970251247699295e-06
0.9240000000000006,1.4074246648433653e-06
0.9260000000000006,1.5200357983014695e-06
0.9280000000000006,1.6759149750493127e-06
0.9300000000000006,1.6501021444358804e-06
0.9320000000000006,1.4919602868137746e-06
0.9340000000000006,1.4456987284189662e-06
0.9360000000000006,1.5910887643608845e-06
0.9380000000000006,1.7192601279650277e-06
0.9400000000000006,1.6476363325192492e-06
0.9420000000000006,1.493562824195216e-06
0.9440000000000006,1.4953755311181496e-06
0.9460000000000006,1.6613082058740403e-06
0.9480000000000006,1.7510951950206258e-06
0.9500000000000006,1.640561308267896e-06
0.9520000000000006,1.504404342138159e-06
0.9540000000000006,1.554866080964723e-06
0.9560000000000006,1.7272281268550585e-06
0.9580000000000006,1.7714160411470836e-06
0.9600000000000006,1.632176256549829e-06
0.9620000000000006,1.5262966579143375e-06
0.9640000000000006,1.6217074689664837e-06
0.9660000000000006,1.7857960290523778e-06
0.9680000000000006,1.7812320140227558e-06
0.9700000000000006,1.6259035152598952e-06
0.9720000000000006,1.5601246483127815e-06
0.9740000000000006,1.6927775142163912e-06
0.9760000000000006,1.8346493913991985e-06
0.9780000000000006,1.7824624775801892e-06
0.9800000000000006,1.625008024657218e-06
0.9820000000000007,1.605752138428805e-06
0.9840000000000005,1.7645782561656262e-06
0.9860000000000005,1.8723206660700709e-06
0.9880000000000005,1.7777621834670632e-06
0.9900000000000008,1.6323269769920323e-06
0.9920000000000008,1.6620146088813098e-06
0.9940000000000007,1.8335598994997232e-06
0.9960000000000007,1.8983536912197188e-06
0.9980000000000007,1.7702930009948908e-06
1.0000000000000007,1.6500283061635784e-06
1.0020000000000007,1.726805930612682e-06
1.0040000000000007,1.8964505288394246e-06
1.0060000000000007,1.9133257607995002e-06
1.0080000000000007,1.7634606653696774e-06
1.0100000000000007,1.6794168435693008e-06
1.0120000000000007,1.7972568819206794e-06
1.0140000000000007,1.9505559818826235e-06
1.0160000000000007,1.9187797487317873e-06
1.0180000000000007,1.760635221665155e-06
1.0200000000000007,1.7208063356919864e-06
1.0220000000000007,1.8699919803041518e-06
1.0240000000000007,1.9939989470687744e-06
1.0260000000000007,1.9170782162318198e-06
1.0280000000000007,1.7648736445868146e-06
1.0300000000000007,1.773473029495834e-06
1.0320000000000007,1.9414402254742252e-06
1.0340000000000007,2.025875406534705e-06
1.0360000000000007,1.911195935400123e-06
1.0380000000000007,1.7786631870356923e-06
1.0400000000000007,1.8357012902944433e-06
1.0420000000000007,2.008167160037072e-06
1.0440000000000007,2.0463177465958673e-06
1.0460000000000007,1.9044692213280798e-06
1.0480000000000007,1.8037042785754367e-06
1.0500000000000007,1.9049234260271053e-06
1.0520000000000007,2.0671922705897683e-06
1.0540000000000007,2.056464783580826e-06
1.0560000000000007,1.9003208435609126e-06
1.0580000000000007,1.8407516415887282e-06
1.0600000000000007,1.9779452118968283e-06
1.0620000000000007,2.116258068813638e-06
1.0640000000000007,2.0583477502566366e-06
1.0660000000000007,1.9019790952158264e-06
1.0680000000000007,1.889530736655723e-06
1.0700000000000007,2.0512372315905844e-06
1.0720000000000007,2.1540245925847842e-06
1.0740000000000007,2.0547071019234864e-06
1.0760000000000007,1.9122095297960384e-06
1.0780000000000007,1.9487426757480372e-06
1.0800000000000007,2.121262454399253e-06
1.0820000000000007,2.1801736631932647e-06
1.0840000000000007,2.0487579690505256e-06
1.0860000000000007,1.9330781072723555e-06
1.0880000000000007,2.016163740408035e-06
1.0900000000000007,2.184804796462672e-06
1.0920000000000007,2.1954185766333983e-06
1.0940000000000007,2.0439230182228013e-06
1.0960000000000008,1.965764627083477e-06
1.0980000000000008,2.0888358279371605e-06
1.1000000000000008,2.2392632459634562e-06
1.1020000000000008,2.201424812832767e-06
1.1040000000000008,2.0435514287127712e-06
1.1060000000000008,2.0104445083331257e-06
1.1080000000000008,2.1633327849952116e-06
