pump_GHz,signal_GHz,gain_db
10.5,4.700000000000003,19.317087388837294
10.5,4.8000000000000025,19.351615194161134
10.5,4.900000000000002,19.31512758391699
10.5,5.000000000000003,19.208433019858983
10.5,5.100000000000003,19.029321655864283
10.5,5.200000000000003,18.777949137638817
10.5,5.3000000000000025,18.44491402027334
10.5,5.400000000000003,18.041720859147773
10.5,5.5000000000000036,17.56608364938233
10.5,5.600000000000003,17.013535625633146
10.5,5.700000000000003,16.388902021106986
10.5,5.800000000000003,15.682758984577077
10.5,5.900000000000004,14.913257804211497
10.5,6.0000000000000036,14.062003148103166
10.5,6.100000000000003,13.149187073025768
10.5,6.200000000000004,12.139179335576213
10.5,6.300000000000004,11.069862472519338
10.5,6.400000000000004,9.931406046689023
10.5,6.5000000000000036,8.734589949982853
10.5,6.600000000000004,7.474086333096748
10.5,6.700000000000005,6.176276843141503
10.5,6.800000000000004,4.86265185848469
10.5,6.900000000000004,3.565192174854345
10.5,7.000000000000004,2.33633264095676
10.5,7.100000000000005,1.2611583349264033
10.5,7.200000000000005,0.44591298048049577
10.5,7.300000000000004,0.029196370282559878
10.5,7.400000000000005,0.12613405061919175
10.5,7.500000000000005,0.8020758168501357
10.5,7.600000000000005,2.039890632135592
10.5,7.700000000000005,3.759121208489544
10.5,7.800000000000005,5.872224724803845
10.5,7.900000000000006,8.279221953868259
10.5,8.000000000000005,10.930744480667427
10.5,8.100000000000005,13.782468939013137
10.5,8.200000000000006,16.81645405356676
10.5,8.300000000000006,20.01384036005859
10.5,8.400000000000006,23.378687361601344
10.5,8.500000000000005,26.907374126054485
10.5,8.600000000000005,30.5922468306999
10.5,8.700000000000006,34.40818298621788
10.5,8.800000000000006,38.25304944694653
10.5,8.900000000000006,41.86334248707994
10.5,9.000000000000007,44.57386562670169
10.5,9.100000000000007,45.25201315027861
10.5,9.200000000000006,43.19883652935469
10.5,9.300000000000006,39.02381594628986
10.5,9.400000000000006,33.66941297004256
10.5,9.500000000000007,27.61997732790121
10.5,9.600000000000007,21.01567723224683
10.5,9.700000000000006,13.882449830397022
10.5,9.800000000000008,6.438139809384792
10.5,9.900000000000007,0.5718551869743486
10.5,10.000000000000007,2.3019976096120627
10.6,2.0,2.886411747298138
10.6,2.1,1.3353099595463547
10.6,2.2,0.3558428930534005
10.6,2.3000000000000003,0.0018020823787179962
10.6,2.4000000000000004,0.23746402996947957
10.6,2.5000000000000004,0.9495673673635953
10.6,2.6000000000000005,1.9888157046074575
10.6,2.7000000000000006,3.2206240921158114
10.6,2.8000000000000007,4.551599891358173
10.6,2.900000000000001,5.910650041631747
10.6,3.000000000000001,7.257754538442612
10.6,3.100000000000001,8.562477120558318
10.6,3.200000000000001,9.806798486867143
10.6,3.300000000000001,10.989618347173773
10.6,3.4000000000000012,12.096817429566142
10.6,3.5000000000000013,13.13208398020386
10.6,3.6000000000000014,14.09344966073595
10.6,3.7000000000000015,14.977163709158622
10.6,3.8000000000000016,15.781896968415472
10.6,3.9000000000000017,16.514426580257442
10.6,4.000000000000002,17.169856851628314
