pump_GHz,Idc_A,Ip0_A,finite,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,peak_gain_db,peak_frequency_GHz
11.05,0.00025,0.0003,True,4.467888453779979,4.291855019643406,3.8658327574473015,1.3402547218431196,0.0,0.0,0.0,6.67268597209117,7.649999999999987
11.06,0.00025,0.0003,True,1.6107699518960734,0.6843876191638636,6.336703926359217,1.974797858853629,0.0,0.0,0.0,6.3378336622838685,7.999999999999986
11.07,0.00025,0.0003,True,1.555584595039422,1.6650313544241222,4.358162878710966,1.0172662906690717,0.0,0.0,0.0,4.3606154949755975,7.999999999999986
11.08,0.00025,0.0003,True,3.5005815178076705,4.170821906045982,4.802760196870415,1.520603757487193,0.0,0.0,0.0,4.802837695456202,5.5499999999999945
11.09,0.00025,0.0003,True,4.460778926784878,4.791649069893905,3.882139919116929,0.8627752936553807,0.0,0.0,0.0,4.917357504104182,6.599999999999991
11.1,0.00025,0.0003,True,3.831232109205276,3.8017540234533165,1.6136937526513884,0.5527800702415564,0.0,0.0,0.0,4.6921617720151865,7.399999999999988
11.11,0.00025,0.0003,True,1.9045110588704934,1.4768015011874827,3.924108643314132,1.2944953815014277,0.0,0.0,0.0,4.465633039214422,7.899999999999986
11.12,0.00025,0.0003,True,0.676264201897997,0.4770591936854799,3.5006546957743145,0.8080827256762534,0.0,0.0,0.0,3.500678725211326,7.999999999999986
11.129999999999999,0.00025,0.0003,True,1.89644195779983,2.200843902597929,2.973969584368873,0.9888784953313092,0.0,0.0,0.0,2.9741226620189942,5.5499999999999945
11.139999999999999,0.00025,0.0003,True,3.003664742115635,3.4703470322664915,3.635183828932248,0.9840185784889498,0.0,0.0,0.0,3.6787729359393966,5.5499999999999945
11.149999999999999,0.00025,0.0003,True,3.107607845919814,3.1551292065551486,1.8340491388048528,0.35531255608884627,0.0,0.0,0.0,3.489502881647388,7.049999999999989
11.159999999999998,0.00025,0.0003,True,1.5963560074126562,1.3581047271100368,2.6553231274661977,0.894827186398684,0.0,0.0,0.0,3.2590906700183635,7.7999999999999865
11.169999999999998,0.00025,0.0003,True,0.45720768505420234,0.1993917200792855,2.7424636911132927,0.6913384648339616,0.0,0.0,0.0,2.7424637073068716,7.999999999999986
11.179999999999998,0.00025,0.0003,True,1.0381055149237113,1.1276200594245558,1.7945466988819798,0.6049974880188619,0.0,0.0,0.0,1.795186490854771,5.599999999999994
11.189999999999998,0.00025,0.0003,True,2.250200641320024,2.6182163294474385,2.753861806614985,0.7557121984364844,0.0,0.0,0.0,2.7844883655967863,5.599999999999994
11.199999999999998,0.00025,0.0003,True,2.1927092332785536,2.1789406138392655,1.1417079890038577,0.2862938852364867,0.0,0.0,0.0,2.599874267683121,7.2499999999999885
11.209999999999997,0.00025,0.0003,True,1.0906912593836433,0.8615571270608925,2.1150432442651104,0.706530064802813,0.0,0.0,0.0,2.4451561411344,7.849999999999986
11.219999999999997,0.00025,0.0003,True,0.3907688990890203,0.3556955792161013,1.6845241320226028,0.36025725137768333,0.0,0.0,0.0,1.684644565216646,7.999999999999986
11.229999999999997,0.00025,0.0003,True,1.3350909301454381,1.577569051558342,1.9842599761251023,0.6509538646966923,0.0,0.0,0.0,1.984608725958593,5.599999999999994
11.239999999999997,0.00025,0.0003,True,1.8723456466958568,1.9992893203412818,1.6778251760186844,0.37222302752340397,0.0,0.0,0.0,2.097374863451914,4.499999999999998
11.249999999999996,0.00025,0.0003,True,0.8812989974792534,0.7295267882820899,1.6280392422189143,0.5488117883257602,0.0,0.0,0.0,1.906375414477769,7.7999999999999865
11.259999999999996,0.00025,0.0003,True,0.2622223799610453,0.16244103358095466,1.5158027479324867,0.34504813796443456,0.0,0.0,0.0,1.5158093416825822,7.999999999999986
11.269999999999996,0.00025,0.0003,True,1.1968620755267938,1.4172500908002328,1.6807853100537673,0.5295162926840372,0.0,0.0,0.0,1.6809049577086217,5.649999999999994
11.279999999999996,0.00025,0.0003,True,1.4177024311501172,1.4453591441440667,1.0285332350972458,0.2055785290130004,0.0,0.0,0.0,1.6349362180815694,4.199999999999999
11.289999999999996,0.00025,0.0003,True,0.29776656469786655,0.07124519139466759,1.4430863249643664,0.4181769143844492,0.0,0.0,0.0,1.4431233242557229,7.999999999999986
11.299999999999995,0.00025,0.0003,True,0.5298432492980208,0.5714736758990895,0.9478164540191245,0.32600893076408677,0.0,0.0,0.0,0.9479900527492024,5.649999999999994
11.309999999999995,0.00025,0.0003,True,1.149976943522151,1.1759510445128243,0.8863699262692072,0.17762272333215748,0.0,0.0,0.0,1.3318705500897625,7.049999999999989
11.319999999999995,0.00025,0.0003,True,0.29447174889657696,0.11617389947137921,1.1969411591357053,0.3636094256363866,0.0,0.0,0.0,1.197601419188792,7.999999999999986
11.329999999999995,0.00025,0.0003,True,0.6292364828554953,0.7310824744266904,1.0124005559930604,0.3439075703274694,0.0,0.0,0.0,1.0124548941079818,5.649999999999994
11.339999999999995,0.00025,0.0003,True,0.66372414508876,0.6409369040062717,0.7033974993637035,0.24463079750295288,0.0,0.0,0.0,1.051079879358286,7.549999999999987
