pump_GHz,signal_GHz,gain_db
10.5,7.400000000000005,0.5673324136821839
10.5,7.500000000000005,0.564797852247622
10.5,7.600000000000005,0.538454199990732
10.5,7.700000000000005,0.4866505870418518
10.5,7.800000000000005,0.41006762111253203
10.5,7.900000000000006,0.3127558883192503
10.5,8.000000000000005,0.2046429936919758
10.5,8.100000000000005,0.10220505291130992
10.5,8.200000000000006,0.02676868879461223
10.5,8.300000000000006,0.000130237659965132
10.5,8.400000000000006,0.03901766008208119
10.5,8.500000000000005,0.14633604351211701
10.5,8.600000000000005,0.30453955705671376
10.5,8.700000000000006,0.47818295219572315
10.5,8.800000000000006,0.6214490342566461
10.5,8.900000000000006,0.6873563774136253
10.5,9.000000000000007,0.6411566568336348
10.5,9.100000000000007,0.47666554764800134
10.5,9.200000000000006,0.23712660772038618
10.5,9.300000000000006,0.03621686650609405
10.5,9.400000000000006,0.029943523274184317
10.5,9.500000000000007,0.2943733968602216
10.5,9.600000000000007,0.7047559076022253
10.5,9.700000000000006,0.9849186041434652
10.5,9.800000000000008,0.8791528828828039
10.5,9.900000000000007,0.35384287447557305
10.5,10.000000000000007,0.009757937737386221
10.6,2.0,0.10784466493833306
10.6,2.1,0.22966575105684398
10.6,2.2,0.3497644626747854
10.6,2.3000000000000003,0.4423923431898219
10.6,2.4000000000000004,0.4948800591171171
10.6,2.5000000000000004,0.5051966403784438
10.6,2.6000000000000005,0.4778131620252041
10.6,2.7000000000000006,0.421655764263856
10.6,2.8000000000000007,0.347712954343724
10.6,2.900000000000001,0.2670631287814469
10.6,3.000000000000001,0.1885866503906256
10.6,3.100000000000001,0.11916045402633646
10.6,3.200000000000001,0.06390266310355322
10.6,3.300000000000001,0.0257103955297763
10.6,3.4000000000000012,0.005010852529346587
10.6,3.5000000000000013,0.00020635202481160316
10.6,3.6000000000000014,0.008855755887623563
10.6,3.7000000000000015,0.028124692850440745
10.6,3.8000000000000016,0.05504728907030744
10.6,3.9000000000000017,0.08655996437898653
10.6,4.000000000000002,0.11982122945675272
10.6,4.100000000000001,0.15271242390634712
10.6,4.200000000000002,0.18411035903063314
10.6,4.3000000000000025,0.21334552925483824
10.6,4.400000000000002,0.24018622679489865
10.6,4.500000000000002,0.264305540847811
10.6,4.600000000000002,0.28546600095697167
10.6,4.700000000000003,0.3033610588030465
10.6,4.8000000000000025,0.31785335036792517
10.6,4.900000000000002,0.32916134486424964
10.6,5.000000000000003,0.33748010576861176
10.6,5.100000000000003,0.3430939695893912
10.6,5.200000000000003,0.3463502464997003
10.6,5.3000000000000025,0.3473707082268793
10.6,5.400000000000003,0.3463451440854029
10.6,5.5000000000000036,0.34308544236201216
10.6,5.600000000000003,0.3374666292129751
10.6,5.700000000000003,0.32914257764615173
10.6,5.800000000000003,0.31783016812802234
10.6,5.900000000000004,0.3033306334281396
10.6,6.0000000000000036,0.2854299382322293
10.6,6.100000000000003,0.26426258461895846
10.6,6.200000000000004,0.2401365367690295
10.6,6.300000000000004,0.2132902047382472
10.6,6.400000000000004,0.18404932468140608
10.6,6.5000000000000036,0.15264733082817697
10.6,6.600000000000004,0.11973791830995259
10.6,6.700000000000005,0.08647978228300221
10.6,6.800000000000004,0.05498705696828788
10.6,6.900000000000004,0.028076542450914403
10.6,7.000000000000004,0.008820273722944003
10.6,7.100000000000005,0.00020212569363513126
10.6,7.200000000000005,0.005033476983805411
10.6,7.300000000000004,0.02578334592006474
10.6,7.400000000000005,0.06400627953230836
10.6,7.500000000000005,0.11930285045149461
10.6,7.600000000000005,0.1887394881422226
10.6,7.700000000000005,0.26725531031112915
10.6,7.800000000000005,0.3479251441787641
10.6,7.900000000000006,0.42180854979969346
10.6,8.000000000000005,0.4779573584806143
10.6,8.100000000000005,0.5052403123773359
10.6,8.200000000000006,0.49482928573804996
10.6,8.300000000000006,0.4422479067960362
10.6,8.400000000000006,0.3495305791003445
10.6,8.500000000000005,0.2293619514176462
10.6,8.600000000000005,0.10760042210997119
10.6,8.700000000000006,0.02024042267968787
10.6,8.800000000000006,0.004740944614600547
10.6,8.900000000000006,0.0829676193868297
10.6,9.000000000000007,0.24217268143680362
10.6,9.100000000000007,0.43075022281825637
10.6,9.200000000000006,0.5738098355818758
