pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
16-2-16,900,61.2,11.0,0.00025,0.00029,"[4.0, 8.0]",35.32909690730169,6.69999999999999,34.41099543811286,34.449835634333155,2.299908825052519,0.5528438318245308,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,33.02918808224917,35.32909690730169,True
16-2-16,900,61.2,12.999999999999993,0.00025,0.00015,"[4.0, 8.0]",34.14299352600479,7.999999999999986,32.703758361222924,32.63800352865509,2.73257558347278,0.5510890178331608,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,31.410417942532007,34.14299352600479,True
16-2-16,900,61.2,11.2,0.00025,0.00029,"[4.0, 8.0]",25.22871354576274,7.999999999999986,23.49957837908207,23.282661367829334,3.026678260132993,0.8449936060479984,1.0,1.0,1.0,"[(4.0, 4.949999999999997), (5.049999999999996, 7.999999999999986)]",3.999999999999986,True,22.202035285629748,25.22871354576274,False
16-2-16,900,61.2,11.0,0.00035,0.00015,"[4.0, 8.0]",27.620414167236397,7.999999999999986,25.634470688406907,25.383044553701374,3.2458870081916906,0.8913590435205916,1.0,1.0,1.0,"[(4.1, 4.1499999999999995), (4.249999999999999, 4.349999999999999), (4.449999999999998, 4.549999999999998), (4.649999999999998, 4.749999999999997), (4.849999999999997, 4.949999999999997), (5.049999999999996, 5.149999999999996), (5.249999999999996, 5.349999999999995), (5.449999999999995, 7.999999999999986)]",3.599999999999987,True,24.374527159044707,27.620414167236397,False
16-2-16,900,61.2,12.799999999999994,0.00025,0.00015,"[4.0, 8.0]",36.80605064804053,7.999999999999986,35.011928524969385,34.97991157567176,3.2892157855352124,0.8304155957626955,1.0,1.0,1.0,"[(4.05, 4.1499999999999995), (4.249999999999999, 4.349999999999999), (4.449999999999998, 6.149999999999992), (6.299999999999992, 6.349999999999992), (6.449999999999991, 7.999999999999986)]",3.7499999999999867,True,33.51683486250532,36.80605064804053,False
16-2-16,1200,81.6,13.399999999999991,0.00025,0.00015,"[4.0, 8.0]",32.28859522584957,7.999999999999986,30.324036613668575,30.53757807721535,3.6444182386677717,0.8672356768496307,1.0,1.0,1.0,"[(4.0, 6.249999999999992), (7.049999999999989, 7.999999999999986)]",3.2999999999999883,True,28.644176987181798,32.28859522584957,False
16-2-16,900,61.2,13.199999999999992,0.00025,0.00015,"[4.0, 8.0]",31.86824701067081,4.1,29.561264699415666,29.401497144238988,3.991978592240887,0.9769168792972461,1.0,1.0,1.0,"[(4.0, 5.5499999999999945), (5.649999999999994, 5.749999999999994), (5.849999999999993, 5.949999999999993), (6.0999999999999925, 6.0999999999999925), (6.9499999999999895, 6.9499999999999895), (7.099999999999989, 7.149999999999989), (7.299999999999988, 7.999999999999986)]",2.84999999999999,True,27.876268418429923,31.86824701067081,False
16-2-16,900,61.2,12.599999999999994,0.00025,0.00015,"[4.0, 8.0]",37.570176472087084,7.999999999999986,35.65138248939182,35.74534068434111,4.364894892688156,1.0565848574269494,1.0,1.0,1.0,"[(4.1, 4.1), (4.299999999999999, 4.349999999999999), (4.499999999999998, 4.549999999999998), (4.6999999999999975, 4.749999999999997), (4.849999999999997, 4.949999999999997), (5.049999999999996, 6.149999999999992), (6.349999999999992, 6.349999999999992), (6.449999999999991, 7.999999999999986)]",3.2999999999999883,True,33.20528157939893,37.570176472087084,False
16-2-16,900,61.2,12.399999999999995,0.00025,0.00015,"[4.0, 8.0]",35.635345016147696,5.899999999999993,34.27553381047276,34.598442325303424,4.6047061137694385,1.060254929652036,1.0,1.0,1.0,"[(4.299999999999999, 4.349999999999999), (4.449999999999998, 7.999999999999986)]",3.699999999999987,True,31.030638902378257,35.635345016147696,False
16-2-16,1200,81.6,11.2,0.00025,0.00029,"[4.0, 8.0]",34.150936112459014,7.999999999999986,31.107489665911856,30.592825989700966,4.708059995892988,1.3139270569590749,1.0,1.0,1.0,"[(6.499999999999991, 7.999999999999986)]",1.5499999999999945,True,29.442876116566026,34.150936112459014,False
16-2-16,900,61.2,11.399999999999999,0.00045,0.00015,"[4.0, 8.0]",27.73232082285668,7.999999999999986,24.283971456269054,23.83241432011304,4.927680089043697,1.2427702402014051,1.0,1.0,1.0,"[(6.299999999999992, 6.299999999999992), (6.89999999999999, 6.9499999999999895), (7.099999999999989, 7.999999999999986)]",1.099999999999996,True,22.80464073381298,27.73232082285668,False
16-2-16,1200,81.6,11.0,0.00035,0.00015,"[4.0, 8.0]",32.23582575085233,7.999999999999986,29.280883917804175,29.201569126898104,5.079605989733999,1.2319670653349917,1.0,1.0,1.0,"[(5.499999999999995, 6.249999999999992), (6.84999999999999, 7.999999999999986)]",1.999999999999993,True,27.15621976111833,32.23582575085233,False
16-2-16,900,61.2,12.399999999999995,0.00025,0.00021999999999999998,"[4.0, 8.0]",39.46393303616361,7.999999999999986,36.67292387839736,36.65559621496118,8.860609105446397,1.5317453741801057,1.0,1.0,1.0,"[(5.499999999999995, 5.499999999999995), (5.649999999999994, 5.749999999999994), (5.849999999999993, 5.899999999999993), (6.049999999999993, 6.0999999999999925), (6.249999999999992, 6.349999999999992), (6.449999999999991, 7.999999999999986)]",2.1499999999999924,True,30.603323930717213,39.46393303616361,False
16-2-16,900,61.2,13.399999999999991,0.00045,0.00015,"[4.0, 8.0]",36.65468189211261,7.399999999999988,33.0475128174945,33.477313299643804,14.26519882850074,2.3140499284336395,1.0,1.0,1.0,"[(4.1, 4.1499999999999995), (4.299999999999999, 4.349999999999999), (4.449999999999998, 4.549999999999998), (4.649999999999998, 4.749999999999997), (4.899999999999997, 4.899999999999997), (5.499999999999995, 5.749999999999994), (5.849999999999993, 5.999999999999993), (6.299999999999992, 6.549999999999991), (6.74999999999999, 6.89999999999999), (7.399999999999988, 7.499999999999988), (7.899999999999986, 7.999999999999986)]",1.8499999999999934,True,22.389483063611873,36.65468189211261,False
16-2-16,900,61.2,12.399999999999995,0.00035,0.00021999999999999998,"[4.0, 8.0]",39.12809741956697,7.549999999999987,35.69369115916591,36.812180748114166,27.1765614312786,4.4879113343782375,0.9876543209876543,0.9753086419753086,0.9753086419753086,"[(4.05, 5.149999999999996), (5.849999999999993, 5.949999999999993), (6.249999999999992, 6.249999999999992), (6.3999999999999915, 6.499999999999991), (6.9499999999999895, 7.999999999999986)]",2.5999999999999908,True,11.95153598828837,39.12809741956697,False
16-2-16,900,61.2,12.399999999999995,0.00045,0.00015,"[4.0, 8.0]",36.49818283067428,7.549999999999987,33.29335665035887,34.570939795504025,27.995090542979373,4.872579008669904,0.9753086419753086,0.9753086419753086,0.9629629629629629,"[(4.1, 5.349999999999995), (5.499999999999995, 5.499999999999995), (5.699999999999994, 5.999999999999993), (6.3999999999999915, 6.499999999999991), (6.89999999999999, 7.999999999999986)]",2.9999999999999893,True,8.503092287694908,36.49818283067428,False
