pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
16-2-16,900,61.2,12.999999999999993,0.00025,0.00015,"[4.0, 8.0]",34.14299352600681,8.0,32.81585081755968,32.58642994083275,1.9961143632716727,0.6096089093127128,1.0,1.0,1.0,"[(4.0, 8.0)]",4.5,True,32.14687916273514,34.14299352600681,True
16-2-16,900,61.2,11.0,0.00025,0.00029,"[4.0, 8.0]",35.26454377568456,6.5,34.34781684421222,34.341467363298214,2.2353556934353875,0.6384905626439541,1.0,1.0,1.0,"[(4.0, 8.0)]",4.5,True,33.02918808224917,35.26454377568456,True
16-2-16,900,61.2,13.199999999999992,0.00025,0.00015,"[4.0, 8.0]",31.29599834787118,4.5,29.735752658846334,29.570059567419293,2.869345035883139,1.0651899708155843,1.0,1.0,1.0,"[(4.0, 8.0)]",4.5,True,28.42665331198804,31.29599834787118,True
16-2-16,900,61.2,11.2,0.00025,0.00029,"[4.0, 8.0]",25.228713545766425,8.0,23.540285201386066,23.445149374648384,3.0266782601360056,0.9729421047431036,1.0,1.0,1.0,"[(4.0, 4.5), (5.5, 8.0)]",4.0,True,22.20203528563042,25.228713545766425,False
16-2-16,900,61.2,12.799999999999994,0.00025,0.00015,"[4.0, 8.0]",36.806050648042245,8.0,35.074483366254846,34.982173992926455,3.1260170690697606,0.8908153379180336,1.0,1.0,1.0,"[(4.5, 8.0)]",4.0,True,33.680033578972484,36.806050648042245,False
16-2-16,900,61.2,11.0,0.00035,0.00015,"[4.0, 8.0]",27.62041416758001,8.0,25.694476771199145,25.712055660767035,3.2017077569402517,1.0117594261675076,1.0,1.0,1.0,"[(4.5, 4.5), (5.5, 8.0)]",3.5,True,24.418706410639757,27.62041416758001,False
16-2-16,900,61.2,12.399999999999995,0.00045,0.00015,"[4.0, 8.0]",36.21233321913054,8.0,34.64053825454687,34.72899764315664,3.385752277327853,1.138603355193046,1.0,1.0,1.0,"[(4.5, 8.0)]",4.0,True,32.82658094180269,36.21233321913054,False
16-2-16,1200,81.6,13.399999999999991,0.00025,0.00015,"[4.0, 8.0]",32.288595225855914,8.0,30.354568859977626,30.55787722056951,3.6308556204767157,1.035654142100921,1.0,1.0,1.0,"[(4.0, 6.0), (7.5, 8.0)]",3.5,True,28.6577396053792,32.288595225855914,False
16-2-16,900,61.2,12.599999999999994,0.00025,0.00015,"[4.0, 8.0]",37.57017647208846,8.0,35.74499328147526,35.968236247036174,3.730518221804047,1.0885796081167247,1.0,1.0,1.0,"[(4.5, 4.5), (5.5, 8.0)]",3.5,True,33.839658250284415,37.57017647208846,False
16-2-16,900,61.2,12.399999999999995,0.00035,0.00021999999999999998,"[4.0, 8.0]",38.75584808256443,8.0,36.88672101991397,36.24922203902517,3.805542703645706,1.2713469963946271,1.0,1.0,1.0,"[(4.5, 5.0), (6.0, 8.0)]",3.5,True,34.95030537891872,38.75584808256443,False
