frequency_GHz,S21_db,k_star
0.5980000000000003,-0.03281784112453252,7.033458515768795e-07
0.6000000000000003,-0.10510676688638187,6.949961302194115e-07
0.6020000000000003,-0.11705594552043996,6.113530914633736e-07
0.6040000000000003,-0.05210568597921843,5.75035397319245e-07
0.6060000000000003,-0.0006568760422127715,6.433216132540817e-07
0.6080000000000003,-0.034986305696871785,7.270737419438206e-07
0.6100000000000003,-0.10679669299266538,7.152853777800915e-07
0.6120000000000003,-0.11591704912480866,6.311723049069566e-07
0.6140000000000003,-0.04970870335577016,5.980393894908925e-07
0.6160000000000003,-0.0003500345833027671,6.687877729351019e-07
0.6180000000000003,-0.03719640976037108,7.508410754188295e-07
0.6200000000000003,-0.10841741141872523,7.356401371346778e-07
0.6220000000000003,-0.11469458283514568,6.511935100369376e-07
0.6240000000000003,-0.04732973485595627,6.213052671523965e-07
0.6260000000000003,-0.00013876469522719736,6.944141101657315e-07
0.6280000000000003,-0.039444736835130084,7.746482862574025e-07
0.6300000000000003,-0.10996639179271044,7.560661483699618e-07
0.6320000000000003,-0.11339033452343843,6.714230966656069e-07
0.6340000000000003,-0.04497247967538715,6.448345567194695e-07
0.6360000000000003,-2.346615714606589e-05,7.201983874818504e-07
0.6380000000000003,-0.04172780898544358,7.984959741937775e-07
0.6400000000000003,-0.11144120978548352,7.765692713124564e-07
0.6420000000000003,-0.11200621880250855,6.918673718099393e-07
0.6440000000000003,-0.042640611046019364,6.686286067670091e-07
0.6460000000000004,-4.389171219593412e-06,7.461383479804608e-07
0.6480000000000004,-0.044042091891366764,8.223849073166721e-07
0.6500000000000004,-0.1128395506633307,7.971554805948425e-07
0.6520000000000004,-0.11054427439421685,7.125325537128691e-07
0.6540000000000004,-0.04033777088350687,6.926885890217935e-07
0.6560000000000004,-8.163352113671571e-05,7.722317226033573e-07
0.6580000000000004,-0.04638400021921163,8.463160246895834e-07
0.6600000000000004,-0.11415921316348857,8.178308605415706e-07
0.6620000000000004,-0.10900666168217803,7.334247659803589e-07
0.6640000000000004,-0.03806756379636474,7.170154996279619e-07
0.6660000000000004,-0.0002551481847655411,7.984762374724057e-07
0.6680000000000004,-0.04874990320187905,8.702904387260582e-07
0.6700000000000004,-0.1153981125695692,8.386015999143834e-07
0.6720000000000004,-0.10739565964282163,7.545500318060713e-07
0.6740000000000004,-0.03583355149302761,7.41610160707399e-07
0.6760000000000004,-0.0005247311224080584,8.24869621239132e-07
0.6780000000000004,-0.051136130090982224,8.943094372743966e-07
0.6800000000000004,-0.11655428393207401,8.594739864904374e-07
0.6820000000000004,-0.1057136632209839,7.759142683200736e-07
0.6840000000000004,-0.033639247126071824,7.664732221777243e-07
0.6860000000000004,-0.0008900291095975869,8.51409612469007e-07
0.6880000000000004,-0.05353897573318062,9.18374485465133e-07
0.6900000000000004,-0.11762588537147375,8.804544015068513e-07
0.6920000000000004,-0.10396317977665856,7.975232810524674e-07
0.6940000000000004,-0.0314881097302903,7.916051638487062e-07
0.6960000000000004,-0.0013505382891208875,8.780939670066483e-07
0.6980000000000004,-0.05595470621423116,9.424872272818276e-07
0.7000000000000004,-0.11861120069194687,9.015493139773179e-07
0.7020000000000004,-0.10214682608051537,8.193827585449044e-07
0.7040000000000004,-0.0293835387097225,8.170062978114095e-07
0.7060000000000004,-0.0019056043783418901,9.049204653483953e-07
0.7080000000000004,-0.05837956449948441,9.66649486876421e-07
0.7100000000000004,-0.11950864239151147,9.227652748447848e-07
0.7120000000000004,-0.10026732452934536,8.414982670679194e-07
0.7140000000000004,-0.027328868134699813,8.42676771088853e-07
0.7160000000000003,-0.0025544235541054626,9.318869199984037e-07
0.7180000000000003,-0.0608097763091519,9.908632695714709e-07
